-1.405781906544863524e+01,-8.611182528414625281e+00,-8.570414827701100080e+00,-1.138955633150760249e+01,-1.793738652094230801e+01,-7.917141866941225459e+00,-1.283217228938177001e+01,-1.191153023512547193e+01,-3.495458316322902270e+00,-6.111835539936425477e+00,-5.997683325886803418e-01,-1.014314617138754926e+01,-4.098110094408694337e+00,-4.685404546588846308e+00,-8.902524465377075202e+00
-1.552438246896207374e+01,-6.489381580574603348e+00,-6.080679391856609328e+00,-7.026568078475460055e+00,-8.958093169156933655e+00,-7.860144679471671836e+00,-1.212692889899934201e+01,-7.608076660250588041e+00,-1.204852992962581748e-01,-4.025685031476210263e+00,-2.816986213802039174e+00,-2.071961727060619207e+00,-3.173097797053565206e+00,-1.076611676903396031e+01,-7.646601409852324949e+00
-1.457615796116697560e+01,-3.425150004878576571e+00,-6.561840831481675629e+00,-8.620969522255382600e+00,-5.099613300327121124e+00,-8.387978467432056107e+00,-1.329673376000196328e+01,-6.721694102462585363e+00,-1.764783891491326884e+01,-8.375820544446032301e+00,-1.312144669775722505e+01,-8.415803975165607298e+00,-1.235656647081127169e+01,-6.541371756701613194e+00,-1.872165432722587042e+01
-2.149075509319564148e+01,-7.416744131939973173e+00,-1.496642861858165752e+01,-9.300373346639782213e+00,-9.472716879914491628e+00,-1.659849228716894487e+01,-1.181138104988252557e+01,-3.197355976994910165e+01,-1.219676166840023779e+00,-3.006551104501159699e+00,-2.742532647546667146e+00,-1.273108080330173975e+00,-1.686604813300634165e+00,-8.045789096731306600e+00,-1.225787782325360453e+01
-1.255306562036362905e+01,-2.818339106128885163e+00,-1.512069149670521462e+01,-6.702794188333287551e+00,-4.755914304416940297e+00,-1.168733792524186477e+01,-8.332711181375350051e+00,-5.803347135741113050e+00,-3.025727783885885369e+00,1.998116992953679893e-01,-1.472753036911131197e+01,-2.418233972426398815e+00,-8.798118401463252525e+00,-4.002107722361760267e+00,-1.376302807340084478e+01
-8.604920437265054289e+00,-1.302791824916456065e+01,-6.607808657985154710e-01,-1.072774192592620190e+00,-1.312277502602974621e+01,-2.062383146230963149e+01,-1.037766939479543993e+01,-9.955838708893157474e+00,-6.681315480214930602e+00,-9.052969081648246097e-02,-1.266755254532204056e+00,-3.739285155477174882e+00,-3.936492236960503988e+00,-1.148791591652574340e+01,-1.680880261768284711e+01
-1.695304083866501088e+01,-2.517023643164360447e+00,-7.896519174937569829e+00,-6.142252417257360264e+00,-1.640282700416800665e+01,-8.400259799678156725e+00,-1.092765907913443080e+01,-1.332773869354199903e+01,-7.973042314250013973e+00,-2.825522669885037086e+00,-1.115580574245788092e+01,-1.345511055788372090e+01,-1.952572073361228178e+00,-9.951239592924393307e+00,-2.786195707688173684e+01
-1.219071460605098700e+01,4.106734549618005353e-02,-2.112400062398525957e+00,-1.014063894450290881e+01,-1.616859474448384404e+01,-7.314017287558116642e+00,-6.139564967629542735e+00,-2.243935090757231166e+01,-1.227907223878868948e+01,-2.029595906384783177e+01,-6.922021498785172255e+00,-3.194388340824929173e+00,-7.331834843668907808e+00,-1.444082565155212805e+01,-1.102227564405763971e+01
-1.710974730385419562e+01,-9.097113720949645099e+00,-4.889808495543276123e+00,-7.093959663208124766e+00,-1.098404163679114731e+01,-1.069182005559252424e+01,-1.052727843050102408e+01,-1.320472659359793077e+01,-6.687674443275748004e+00,2.701826544499201788e-01,-7.589720248520865908e+00,-7.141947830983582435e+00,-6.322629521267195685e+00,-8.592028209391965987e+00,-1.205201098121257886e+01
-1.841526861499199441e+01,-2.420573115218887850e+01,-5.523013788055816775e+00,-1.040188688580113308e+01,-1.611256146009929946e+00,-6.459023254292389993e+01,-9.385684541549615290e+00,-8.516662192921703678e+00,-5.287870082296198149e+00,-1.739378442589421869e+00,-3.032867515085238441e+00,-1.243644556157080316e+01,-6.086237206068936700e+00,-6.176753721482878490e+00,-1.804671483017241584e+01
