-1.073294170569096906e+01,-3.921457449722717925e+00,-6.244537232045312969e+00,-1.469187561881128801e+01,-1.471056241495501382e+01,-1.692815565785935661e+01,-1.061803727583098222e+01,-5.091180692315704803e+00,-7.092379407517315215e+00,-1.729685398088014381e+01
-1.929736822970481214e+01,-1.149102043743573631e+01,-1.637454426442885591e+01,-1.106932198488260255e+01,-1.478377700291565588e+01,-1.392960485601036424e+01,-1.029402950862336397e+01,-1.290564357302758047e+01,-7.032948922412916026e+00,-1.787999400099941383e+01
-1.589420987550984421e+01,-1.782941576449796983e+01,-2.586425457652052895e+00,-1.134755672174375185e+01,-1.294081613355890426e+01,-2.421473903393937732e+01,-1.246284341373072646e+00,-1.442749681089354929e+01,-4.328965473089788851e+00,-1.759114127129365812e+01
-3.755719157884594495e+01,-1.084578421046194174e+00,-4.690452673467369493e+00,-9.312246743572936580e+00,-2.291238606627064556e+01,-4.088034865040597765e+00,-8.987850782873444189e+00,-1.513468589132133779e+01,-1.559671206848941516e+01,-2.238730591712274176e+01
-1.998685074235115877e+01,1.001248448879218378e+00,-3.942057194673665776e+00,-1.590880834436221392e+01,-2.833961395519756366e+01,-1.368868167974843786e+01,-1.230015676100121347e+01,-6.875235950388450590e+00,-1.510552041389333233e+01,-1.537500025930139103e+01
-1.327143421634696629e+01,-4.418970085089427791e+00,-1.215929879781419842e+01,-2.317405201858358765e+01,-1.682550500582465958e+01,-7.205578905159912395e+00,-5.885536553950307948e+00,-5.663880602143748888e+00,-2.326124217673822603e+00,-1.158679647782737732e+01
-1.746107343421094882e+01,-2.119112803310695270e+01,-1.595020873717966126e+01,-2.826287349498294432e+01,-1.129721594766124149e+01,-6.294866124162675547e+00,-6.265174631764359958e+00,-5.460636690408431804e+00,1.275633692248201223e+00,-1.586273265947290234e+01
-1.677972314050370528e+01,-5.238917230872867314e+00,-2.436581838780337250e+01,-1.911264712991017589e+01,-2.439922281323772424e+01,-1.752072598694466077e+00,-3.782491054677931785e+00,-3.209699225236619213e+00,1.593863426603110978e-01,-1.288670465566194423e+01
-2.215694187143659377e+01,-5.186891242071959951e+00,-2.159329253603173626e+01,-1.427381191416516515e+01,-2.898333580913912755e+01,-4.298116302759936502e+00,-8.372443769899234667e+00,-4.681404495987679937e+00,-1.574039385840051608e+01,-2.390637748942316421e+01
-1.261880118426558894e+01,-5.577910531756025136e+00,-1.399359430787395731e+01,-1.854533221547973909e+01,-2.561627428556541375e+01,-5.882215035078774967e+00,-7.936065214965452697e+00,-1.296113575291454367e+01,-1.009638596850082060e+01,-1.285515205728277977e+01
