Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
73,A,72.33,6720,0.01
73,G,75.42,7536,0.66
73,D,77.27,7716,0.61
73,E,79.4,7656,0.77
73,D,80.53,7596,0.84
73,E,82.54,7656,0.78
73,D,83.54,7536,0.77
73,B,85.55,6720,0.01
73,D,87.18,7616,0.76
73,G,89.22,7436,0.83
73,F,91.34,9878,0.83
73,C,92.37,6880,-0.01
73,X,94.0,6875,0.9
74,C,10.0,6740,0.01
74,G,11.85,7476,0.77
74,E,14.05,7716,0.82
74,A,15.52,6840,-0.04
74,D,18.29,7516,0.86
74,F,20.55,9798,0.84
74,E,21.58,7796,0.82
74,C,22.89,6780,0.01
74,E,24.8,7696,0.85
74,G,26.12,7336,0.78
74,B,28.48,6900,-0.02
74,X,30.26,6875,0.86
75,D,9.57,7556,0.78
75,B,11.66,6820,-0.01
75,D,13.15,7536,0.87
75,G,15.19,7436,0.8
75,A,17.6,6860,-0.04
75,E,20.71,7596,0.66
75,B,22.1,6860,-0.01
75,E,24.08,7796,0.85
75,F,25.42,10018,0.76
75,E,26.52,7556,0.59
75,G,27.93,7416,0.88
75,F,30.13,9998,0.76
75,G,31.19,7436,0.8
75,B,33.36,6760,0.01
75,E,35.28,7716,0.84
75,D,36.21,7676,0.68
75,B,38.32,6720,0.01
75,G,40.38,7436,0.78
75,F,42.61,9798,0.86
75,B,43.72,6780,0.0
75,C,45.57,6840,0.0
75,X,47.22,6875,0.93
76,F,9.96,9918,0.78
76,D,10.58,7516,0.83
76,A,12.62,6780,0.01
76,E,15.75,7716,0.83
76,G,17.13,7436,0.76
76,E,19.42,7696,0.79
76,D,20.33,7676,0.64
76,F,22.57,9798,0.81
76,G,23.61,7336,0.76
76,A,25.78,6720,0.01
76,B,28.91,6840,-0.01
76,A,30.84,6840,-0.03
76,G,33.95,7516,0.66
76,B,36.19,6780,0.0
76,A,38.07,6800,0.0
76,D,40.75,7716,0.62
76,F,42.81,9758,0.75
76,E,43.84,7636,0.71
76,B,45.24,6820,-0.01
76,D,46.7,7496,0.82
76,F,48.75,9858,0.82
76,C,49.78,6780,0.01
76,A,51.69,6740,0.01
76,B,54.88,6780,0.01
76,C,56.81,6860,-0.01
76,B,58.54,6760,0.01
76,A,60.56,6880,-0.04
76,B,63.61,6720,0.01
76,A,65.74,6740,0.01
76,C,69.09,6760,0.0
76,E,70.83,7576,0.63
76,F,72.15,9898,0.86
76,G,73.4,7356,0.82
76,A,75.81,6720,0.01
76,D,78.65,7736,0.6
76,X,80.64,6875,0.95
77,F,9.96,9918,0.8
77,B,11.11,6840,-0.01
77,C,12.96,6880,-0.01
77,B,14.66,6800,0.01
77,G,16.5,7396,0.81
77,D,18.43,7736,0.61
77,C,20.65,6860,-0.01
77,G,22.52,7596,0.57
77,F,24.67,9998,0.81
77,D,25.43,7736,0.63
77,G,27.64,7576,0.57
77,A,29.89,6740,0.01
77,B,33.24,6760,0.01
77,G,35.31,7576,0.59
77,B,37.46,6840,-0.01
77,A,39.36,6720,0.01
77,B,42.47,6800,0.0
77,C,44.45,6760,0.01
77,E,46.28,7556,0.6
77,B,47.72,6820,-0.01
77,C,49.58,6800,0.01
77,F,51.44,9878,0.9
77,G,52.57,7356,0.69
77,C,54.97,6700,0.01
77,G,56.87,7556,0.61
77,C,59.03,6700,0.02
77,B,60.94,6760,0.01
77,G,62.92,7436,0.82
77,A,65.26,6760,0.01
77,B,68.52,6740,0.01
77,E,70.57,7536,0.58
77,A,71.93,6740,0.01
77,F,75.0,9798,0.89
77,E,76.14,7816,0.81
77,B,77.43,6760,0.01
77,D,79.1,7676,0.7
77,X,81.09,6875,0.95
78,B,9.99,6860,-0.01
78,G,11.99,7336,0.75
78,E,14.2,7576,0.63
78,B,15.53,6860,-0.01
78,A,17.39,6760,0.01
78,B,20.46,6880,-0.01
78,F,22.48,9958,0.85
78,E,23.64,7576,0.65
78,B,25.04,6860,-0.01
78,D,26.52,7776,0.57
78,A,28.73,6760,0.01
78,G,31.96,7376,0.8
78,E,34.28,7616,0.7
78,D,35.31,7736,0.57
78,G,37.36,7576,0.57
78,B,39.74,6820,0.0
78,D,41.41,7716,0.63
78,F,43.42,9778,0.8
78,E,44.47,7796,0.83
78,C,45.83,6820,0.0
78,X,47.47,6875,0.92
79,E,9.55,7676,0.84
79,A,10.87,6740,0.01
79,E,14.22,7796,0.83
79,G,15.7,7476,0.82
79,B,17.85,6820,-0.01
79,F,19.68,9938,0.79
79,G,20.84,7476,0.77
79,C,23.1,6740,0.01
79,F,24.8,10058,0.71
79,C,25.87,6880,-0.01
79,B,27.79,6740,0.01
79,F,29.87,9978,0.78
79,G,31.02,7476,0.7
79,C,33.33,6820,-0.01
79,B,35.19,6740,0.0
79,F,37.09,10078,0.66
79,D,37.73,7596,0.73
79,A,39.78,6880,-0.04
79,B,42.95,6780,0.0
79,F,44.85,9978,0.83
79,E,46.03,7696,0.79
79,B,47.42,6800,-0.01
79,E,49.44,7656,0.79
79,C,50.98,6720,0.02
79,A,52.91,6800,0.0
79,G,56.09,7456,0.75
79,E,58.39,7576,0.64
79,F,59.88,10058,0.72
79,D,60.51,7576,0.82
79,X,62.52,6875,0.95
80,E,9.55,7676,0.78
80,B,10.92,6860,-0.02
80,G,12.91,7396,0.87
80,C,15.12,6720,0.02
80,A,16.82,6800,0.0
80,C,19.95,6840,0.0
80,F,21.75,9878,0.84
80,A,22.77,6780,0.0
80,F,25.87,9798,0.82
80,C,26.97,6840,0.0
80,E,28.76,7656,0.77
80,F,30.27,9918,0.88
80,G,31.35,7516,0.71
80,B,33.49,6740,0.01
80,C,35.39,6780,0.01
80,B,37.14,6780,0.0
80,F,39.2,10018,0.77
80,C,40.27,6800,0.01
80,E,42.08,7616,0.69
80,G,43.53,7416,0.75
80,B,45.87,6840,-0.01
80,G,47.86,7496,0.78
80,F,50.17,10018,0.76
80,C,51.32,6900,-0.02
80,A,53.22,6840,-0.03
80,E,56.29,7776,0.82
80,D,57.37,7496,0.86
80,C,59.5,6740,0.01
80,D,61.02,7516,0.78
80,G,63.28,7556,0.61
80,B,65.4,6840,-0.01
80,C,67.3,6880,-0.01
80,B,69.08,6780,0.0
80,G,70.96,7596,0.55
80,E,73.33,7616,0.73
80,A,74.69,6820,0.0
80,D,77.52,7536,0.81
80,F,79.66,9998,0.73
80,X,80.63,6875,0.94
81,B,9.96,6860,-0.01
81,D,11.58,7696,0.66
81,A,13.78,6760,0.01
81,G,16.97,7356,0.77
81,A,19.18,6720,0.01
81,D,21.97,7576,0.78
81,F,24.04,10078,0.69
81,A,25.14,6760,0.01
81,C,28.4,6740,0.02
81,B,30.14,6720,0.01
81,C,32.02,6860,-0.01
81,B,33.76,6720,0.01
81,E,35.77,7616,0.69
81,X,37.06,6875,0.88
82,E,9.53,7596,0.67
82,A,10.96,6840,-0.03
82,G,14.09,7356,0.78
82,C,16.24,6860,-0.01
82,G,18.06,7516,0.71
82,A,20.2,6720,0.01
82,E,23.5,7836,0.75
82,A,24.83,6760,0.01
82,C,27.98,6800,0.01
82,A,29.85,6780,0.0
82,E,33.15,7736,0.82
82,B,34.51,6720,0.01
82,D,35.99,7716,0.64
82,B,38.13,6880,-0.01
82,D,39.63,7596,0.76
82,C,41.86,6840,-0.01
82,D,43.23,7756,0.59
82,C,45.28,6820,-0.01
82,E,47.09,7576,0.62
82,G,48.64,7376,0.84
82,A,50.88,6760,0.01
82,B,54.17,6760,0.01
82,C,56.21,6760,0.01
82,A,58.16,6740,0.01
82,F,61.37,9798,0.83
82,X,62.37,6875,0.89
83,C,9.96,6740,0.01
83,A,11.72,6860,-0.04
83,E,14.77,7796,0.75
83,F,16.25,9998,0.73
83,B,17.42,6780,0.0
83,C,19.29,6740,0.02
83,D,20.83,7636,0.7
83,A,23.09,6820,-0.0
83,G,26.15,7396,0.76
83,X,28.28,6875,0.86
84,C,9.96,6720,0.01
84,F,11.83,10038,0.76
84,E,12.83,7616,0.74
84,D,13.93,7536,0.86
84,G,16.17,7396,0.84
84,E,18.5,7716,0.82
84,D,19.41,7616,0.78
84,G,21.41,7476,0.73
84,A,23.59,6740,0.01
84,G,26.65,7596,0.57
84,D,28.45,7536,0.81
84,B,30.73,6840,-0.01
84,E,32.58,7736,0.84
84,C,33.93,6800,0.0
84,B,35.71,6740,0.0
84,A,37.6,6840,-0.03
84,F,40.68,10038,0.73
84,E,41.67,7796,0.85
84,B,43.04,6740,0.01
84,C,45.04,6720,0.01
84,F,46.85,9958,0.79
84,B,47.98,6740,0.0
84,A,49.98,6840,-0.03
84,C,53.02,6820,0.0
84,G,54.77,7576,0.58
84,A,57.1,6840,-0.03
84,C,60.29,6820,-0.01
84,A,61.99,6780,0.0
84,E,65.08,7596,0.66
84,C,66.63,6800,0.01
84,E,68.49,7696,0.86
84,C,70.02,6800,0.0
84,A,71.84,6780,0.0
84,C,75.01,6840,-0.01
84,A,76.7,6760,0.01
84,C,79.79,6820,0.0
84,A,81.47,6860,-0.04
84,D,84.11,7636,0.76
84,X,86.09,6875,0.93
85,G,9.93,7516,0.69
85,F,12.08,9958,0.86
85,B,13.09,6740,0.01
85,F,15.09,9758,0.86
85,A,16.21,6820,0.0
85,F,19.34,9778,0.86
85,C,20.35,6840,-0.01
85,B,22.23,6820,-0.01
85,D,23.65,7556,0.81
85,F,25.9,9838,0.91
85,C,27.03,6800,0.0
85,G,28.85,7496,0.71
85,E,31.04,7676,0.82
85,G,32.58,7596,0.56
85,E,34.88,7736,0.88
85,B,36.25,6800,0.0
85,C,38.26,6760,0.01
85,F,40.19,9998,0.81
85,D,40.89,7776,0.6
85,C,42.92,6760,0.01
85,D,44.45,7476,0.71
85,E,46.69,7596,0.63
85,D,47.87,7536,0.81
85,C,49.97,6840,-0.01
85,D,51.32,7456,0.72
85,F,53.53,9918,0.9
85,G,54.64,7436,0.88
85,E,56.88,7796,0.83
85,A,58.28,6860,-0.04
85,X,61.29,6875,0.9
86,C,9.98,6720,0.01
86,F,11.69,9778,0.87
86,D,12.51,7536,0.78
86,E,14.66,7556,0.58
86,A,16.02,6860,-0.03
86,G,19.28,7416,0.73
86,E,21.48,7676,0.81
86,A,22.98,6780,0.0
86,B,26.13,6720,0.01
86,E,28.17,7796,0.79
86,A,29.66,6880,-0.04
86,C,32.74,6780,0.0
86,G,34.47,7556,0.64
86,E,36.81,7796,0.84
86,G,38.25,7436,0.84
86,C,40.45,6800,0.0
86,D,41.98,7576,0.86
86,C,44.03,6860,-0.01
86,B,45.78,6760,0.0
86,A,47.79,6840,-0.03
86,B,50.96,6720,0.01
86,A,52.96,6760,0.01
86,G,56.25,7576,0.58
86,B,58.53,6820,-0.01
86,D,60.0,7716,0.61
86,B,62.23,6840,-0.01
86,C,64.07,6820,0.0
86,D,65.34,7596,0.76
86,E,67.62,7536,0.58
86,A,68.96,6740,0.01
86,C,72.11,6860,-0.01
86,B,73.79,6900,-0.02
86,A,75.6,6820,-0.01
86,D,78.3,7516,0.78
86,C,80.45,6800,0.0
86,A,82.23,6740,0.01
86,B,85.54,6800,0.0
86,D,87.23,7656,0.67
86,B,89.33,6820,-0.01
86,G,91.38,7556,0.64
86,E,93.67,7696,0.8
86,B,95.01,6900,-0.01
86,G,96.96,7576,0.57
86,D,98.81,7636,0.71
86,E,100.96,7776,0.78
86,A,102.51,6820,0.0
86,G,105.66,7456,0.82
86,B,108.06,6760,0.01
86,C,109.92,6740,0.01
86,B,111.72,6880,-0.02
86,F,113.69,9858,0.9
86,X,114.66,6875,0.88
87,E,9.54,7636,0.76
87,A,11.09,6740,0.01
87,B,14.41,6900,-0.02
87,E,16.19,7756,0.79
87,G,17.57,7596,0.54
87,B,19.81,6720,0.01
87,A,21.87,6840,-0.03
87,F,24.89,10058,0.68
87,G,25.98,7436,0.85
87,A,28.33,6840,-0.03
87,F,31.54,9838,0.86
87,B,32.69,6720,0.01
87,D,34.15,7656,0.7
87,C,36.29,6720,0.01
87,X,37.97,6875,0.91
88,D,9.58,7596,0.79
88,C,11.79,6740,0.01
88,G,13.46,7556,0.62
88,C,15.78,6880,-0.01
88,D,17.12,7476,0.82
88,C,19.17,6900,-0.02
88,E,20.96,7696,0.81
88,G,22.5,7556,0.62
88,A,24.77,6760,0.01
88,G,27.82,7596,0.55
88,A,30.1,6820,-0.03
88,C,33.14,6820,0.0
88,B,34.83,6720,0.02
88,G,36.76,7336,0.76
88,D,38.65,7656,0.67
88,B,40.74,6900,-0.02
88,E,42.7,7656,0.79
88,C,44.02,6760,0.01
88,D,45.51,7556,0.87
88,E,47.64,7796,0.83
88,B,49.0,6740,0.01
88,F,50.96,9938,0.85
88,C,52.17,6880,-0.01
88,A,53.93,6820,-0.0
88,E,57.03,7536,0.55
88,B,58.46,6800,-0.01
88,G,60.52,7476,0.77
88,D,62.43,7596,0.78
88,F,64.45,9918,0.85
88,X,65.42,6875,0.88
89,G,9.94,7576,0.56
89,B,12.23,6780,0.0
89,C,14.21,6800,0.0
89,A,16.15,6840,-0.03
89,C,19.34,6900,-0.02
89,D,20.65,7556,0.76
89,A,22.77,6860,-0.04
89,D,25.66,7556,0.85
89,C,27.7,6800,0.0
89,D,29.0,7736,0.59
89,B,31.16,6820,-0.01
89,F,33.11,9938,0.85
89,D,33.88,7556,0.77
89,A,36.06,6780,0.01
89,C,39.28,6840,0.0
89,E,40.95,7656,0.76
89,F,42.29,9998,0.73
89,E,43.39,7736,0.87
89,F,44.92,9898,0.9
89,D,45.75,7736,0.6
89,A,48.0,6760,0.01
89,G,51.23,7376,0.83
89,F,53.58,9878,0.91
89,G,54.67,7556,0.62
89,D,56.41,7636,0.71
89,B,58.59,6860,-0.01
89,C,60.49,6900,-0.01
89,X,62.12,6875,0.91
90,E,9.54,7656,0.76
90,D,10.56,7596,0.76
90,E,12.83,7596,0.67
90,C,14.24,6860,-0.01
90,F,15.91,10058,0.72
90,C,16.94,6740,0.01
90,A,18.79,6700,0.02
90,E,22.01,7796,0.82
90,B,23.55,6840,-0.01
90,D,25.04,7476,0.79
90,E,27.21,7556,0.61
90,D,28.15,7756,0.59
90,C,30.2,6780,0.01
90,B,31.93,6760,0.0
90,A,33.86,6740,0.01
90,B,37.21,6800,-0.01
90,E,39.24,7836,0.76
90,A,40.56,6900,-0.04
90,G,43.79,7396,0.84
90,B,46.07,6880,-0.02
90,E,48.03,7796,0.85
90,G,49.32,7576,0.57
90,E,51.57,7716,0.87
90,C,53.0,6740,0.01
90,F,54.87,9838,0.86
90,D,55.73,7596,0.78
90,B,57.81,6840,-0.01
90,D,59.33,7476,0.76
90,E,61.62,7576,0.59
90,G,63.16,7516,0.67
90,B,65.52,6740,0.01
90,F,67.53,9918,0.91
90,G,68.56,7476,0.76
90,A,70.91,6800,0.0
90,X,73.96,6875,0.89
91,A,9.96,6860,-0.04
91,C,13.17,6720,0.01
91,A,14.94,6880,-0.04
91,F,18.01,9878,0.89
91,G,19.11,7356,0.81
91,A,21.52,6720,0.01
91,C,24.69,6760,0.0
91,G,26.35,7356,0.79
91,F,28.68,9958,0.8
91,B,29.87,6740,0.01
91,A,31.74,6900,-0.04
91,B,34.8,6800,-0.01
91,D,36.42,7696,0.62
91,E,38.46,7776,0.86
91,X,39.74,6875,0.92
92,A,9.99,6720,0.01
92,D,12.69,7776,0.59
92,A,14.93,6780,0.01
92,G,18.13,7576,0.58
92,D,19.88,7716,0.61
92,F,22.1,9878,0.88
92,B,23.3,6880,-0.02
92,F,25.16,9838,0.8
92,C,26.32,6840,0.0
92,B,28.17,6820,-0.01
92,D,29.82,7676,0.65
92,C,31.83,6860,-0.01
92,G,33.52,7476,0.78
92,D,35.3,7676,0.64
92,F,37.47,10038,0.75
92,D,38.31,7676,0.64
92,E,40.45,7716,0.81
92,B,41.89,6900,-0.02
92,D,43.35,7656,0.7
92,C,45.39,6780,0.01
92,F,47.18,10018,0.76
92,C,48.25,6880,-0.01
92,G,50.02,7376,0.83
92,A,52.36,6720,0.01
92,F,55.64,10078,0.68
92,C,56.84,6820,-0.01
92,G,58.52,7436,0.77
92,E,60.89,7736,0.85
92,X,62.18,6875,0.88
93,E,9.55,7616,0.69
93,C,10.88,6800,0.0
93,F,12.58,9778,0.8
93,A,13.81,6900,-0.04
93,G,17.02,7396,0.83
93,E,19.43,7616,0.71
93,G,20.86,7376,0.82
93,E,23.12,7816,0.78
93,A,24.54,6840,-0.03
93,E,27.8,7696,0.82
93,G,29.1,7416,0.73
93,E,31.44,7716,0.89
93,C,32.77,6880,-0.02
93,B,34.45,6820,-0.01
93,C,36.32,6760,0.01
93,A,38.26,6700,0.01
93,C,41.44,6880,-0.02
93,B,43.12,6840,-0.01
93,A,44.97,6900,-0.04
93,G,47.97,7576,0.54
93,C,50.2,6740,0.01
93,D,51.7,7516,0.86
93,X,53.71,6875,0.92
94,D,9.57,7516,0.81
94,G,11.79,7376,0.86
94,F,14.13,10078,0.68
94,A,15.3,6820,-0.03
94,E,18.36,7736,0.79
94,G,19.83,7416,0.82
94,B,22.13,6780,0.0
94,E,24.02,7516,0.55
94,G,25.45,7456,0.7
94,B,27.66,6800,0.0
94,C,29.58,6760,0.01
94,X,31.24,6875,0.92
95,G,9.95,7556,0.57
95,B,12.26,6860,-0.01
95,F,14.31,9978,0.73
95,B,15.35,6840,-0.01
95,C,17.34,6760,0.01
95,A,19.19,6720,0.02
95,F,22.43,10038,0.72
95,E,23.66,7816,0.82
95,C,25.06,6840,-0.01
95,G,26.96,7456,0.78
95,D,28.9,7476,0.83
95,B,31.07,6840,-0.01
95,G,33.02,7556,0.63
95,B,35.27,6760,0.01
95,G,37.11,7556,0.6
95,B,39.5,6840,-0.01
95,F,41.44,9758,0.78
95,C,42.72,6720,0.02
95,G,44.43,7416,0.87
95,E,46.65,7756,0.83
95,F,48.14,10078,0.65
95,G,49.34,7436,0.77
95,E,51.73,7636,0.75
95,C,53.18,6860,-0.01
95,B,55.03,6880,-0.02
95,E,56.87,7576,0.65
95,F,58.32,9898,0.8
95,B,59.53,6700,0.01
95,A,61.62,6880,-0.04
95,G,64.69,7556,0.61
95,F,66.8,9938,0.85
95,G,67.78,7536,0.66
95,E,70.11,7656,0.75
95,A,71.46,6720,0.01
95,F,74.78,9958,0.85
95,D,75.43,7636,0.72
95,X,77.43,6875,0.93
96,A,9.97,6800,0.0
96,F,13.14,9758,0.74
96,A,14.26,6820,0.0
96,D,17.14,7636,0.75
96,E,19.26,7716,0.78
96,A,20.62,6720,0.01
96,F,23.73,9918,0.8
96,E,24.9,7756,0.91
96,A,26.4,6720,0.01
96,B,29.63,6800,-0.01
96,G,31.56,7396,0.86
96,A,33.94,6720,0.01
96,B,37.11,6700,0.01
96,D,38.67,7496,0.78
96,A,40.89,6860,-0.04
96,E,43.92,7716,0.83
96,F,45.25,9778,0.84
96,B,46.43,6860,-0.01
96,E,48.32,7816,0.8
96,G,49.63,7536,0.65
96,E,51.97,7596,0.65
96,F,53.29,9838,0.79
96,D,54.11,7736,0.6
96,F,56.21,10058,0.68
96,E,57.35,7636,0.71
96,B,58.66,6760,0.0
96,G,60.58,7336,0.74
96,C,62.99,6740,0.01
96,X,64.67,6875,0.94
97,G,9.99,7336,0.8
97,B,12.39,6720,0.01
97,E,14.39,7536,0.58
97,C,15.92,6740,0.01
97,D,17.49,7616,0.76
97,A,19.72,6900,-0.04
97,F,22.88,10078,0.68
97,D,23.74,7556,0.84
97,G,25.75,7456,0.75
97,D,27.58,7476,0.78
97,F,29.61,10038,0.73
97,B,30.81,6860,-0.01
97,C,32.63,6860,-0.01
97,B,34.38,6740,0.01
97,G,36.28,7556,0.61
97,A,38.57,6900,-0.04
97,C,41.73,6720,0.01
97,G,43.67,7396,0.79
97,C,45.82,6760,0.01
97,D,47.37,7696,0.64
97,E,49.53,7676,0.81
97,X,50.82,6875,0.89
98,C,9.97,6760,0.01
98,F,11.65,9778,0.8
98,A,12.73,6820,-0.0
98,F,15.86,9798,0.89
98,A,16.94,6880,-0.04
98,F,19.94,10038,0.71
98,C,21.13,6860,-0.01
98,A,22.84,6880,-0.04
98,E,25.88,7756,0.83
98,D,26.95,7696,0.64
98,B,29.09,6840,-0.01
98,A,31.17,6880,-0.04
98,G,34.27,7336,0.78
98,F,36.39,9958,0.83
98,C,37.56,6880,-0.01
98,E,39.26,7616,0.71
98,B,40.61,6800,-0.01
98,A,42.61,6840,-0.03
98,E,45.7,7616,0.68
98,B,47.16,6740,0.01
98,C,49.19,6780,0.01
98,E,50.99,7716,0.87
98,C,52.36,6720,0.02
98,E,54.14,7676,0.76
98,G,55.45,7336,0.77
98,C,57.61,6720,0.02
98,G,59.34,7476,0.72
98,C,61.71,6880,-0.01
98,F,63.51,9918,0.83
98,G,64.51,7376,0.83
98,C,66.78,6780,-0.01
98,F,68.43,9778,0.83
98,E,69.44,7676,0.8
98,G,70.7,7556,0.62
98,C,73.01,6820,-0.01
98,E,74.91,7776,0.88
98,D,75.93,7516,0.8
98,X,77.95,6875,0.93
99,A,9.96,6880,-0.04
99,G,13.22,7396,0.83
99,D,15.09,7636,0.72
99,F,17.17,9918,0.86
99,G,18.17,7416,0.84
99,D,19.94,7656,0.67
99,E,22.13,7796,0.81
99,F,23.51,9858,0.88
99,A,24.55,6720,0.01
99,E,27.62,7716,0.84
99,A,29.03,6860,-0.03
99,D,31.68,7456,0.77
99,B,33.95,6900,-0.02
99,D,35.62,7616,0.77
99,F,37.63,10018,0.71
99,E,38.77,7816,0.78
99,A,40.31,6720,0.01
99,C,43.58,6880,-0.01
99,X,45.22,6875,0.89
100,A,9.98,6860,-0.04
100,G,13.1,7356,0.82
100,B,15.34,6800,-0.01
100,D,16.92,7516,0.84
100,A,19.21,6740,0.01
100,D,21.92,7516,0.78
100,F,24.08,9958,0.77
100,D,24.9,7756,0.57
100,B,27.14,6820,-0.01
100,C,29.04,6740,0.01
100,F,30.79,9998,0.77
100,A,31.86,6860,-0.04
100,G,34.92,7416,0.8
100,E,37.31,7656,0.74
100,X,38.6,6875,0.86
101,E,9.56,7756,0.78
101,B,11.06,6840,-0.01
101,A,13.03,6760,0.01
101,F,16.31,9898,0.92
101,D,16.93,7576,0.76
101,C,19.07,6820,0.0
101,F,20.94,10078,0.65
101,B,22.03,6700,0.01
101,C,24.05,6720,0.01
101,G,25.99,7336,0.77
101,X,28.12,6875,0.92
102,F,9.94,9758,0.82
102,C,11.17,6780,0.01
102,D,12.67,7736,0.6
102,E,14.91,7596,0.66
102,D,15.81,7656,0.65
102,C,17.81,6820,0.0
102,F,19.56,10078,0.69
102,E,20.63,7616,0.71
102,D,21.56,7596,0.77
102,F,23.7,9798,0.81
102,E,24.77,7816,0.78
102,B,26.1,6740,0.01
102,C,27.97,6860,-0.01
102,E,29.77,7516,0.56
102,B,31.29,6720,0.02
102,C,33.21,6800,0.0
102,D,34.56,7676,0.69
102,B,36.58,6840,-0.01
102,A,38.52,6880,-0.04
102,B,41.64,6760,0.01
102,G,43.67,7356,0.71
102,X,45.8,6875,0.94
103,A,9.96,6720,0.01
103,F,13.14,9778,0.85
103,C,14.29,6860,-0.01
103,G,16.16,7456,0.86
103,C,18.38,6720,0.01
103,E,20.26,7716,0.8
103,A,21.65,6760,0.01
103,F,24.73,9898,0.88
103,E,25.96,7696,0.78
103,G,27.24,7396,0.88
103,E,29.52,7676,0.8
103,B,30.94,6840,-0.01
103,A,33.03,6840,-0.03
103,E,36.31,7596,0.63
103,G,37.74,7496,0.8
103,D,39.51,7636,0.73
103,F,41.71,9998,0.8
103,E,42.97,7656,0.79
103,F,44.27,10018,0.78
103,D,45.13,7676,0.7
103,C,47.18,6740,0.01
103,E,49.12,7536,0.56
103,B,50.7,6740,0.0
103,G,52.71,7416,0.82
103,A,54.92,6740,0.01
103,X,57.98,6875,0.88
104,B,9.97,6860,-0.01
104,A,11.82,6860,-0.04
104,F,14.86,10018,0.73
104,G,16.05,7396,0.88
104,D,17.83,7616,0.75
104,C,19.88,6760,0.01
104,E,21.83,7536,0.58
104,X,23.12,6875,0.92
105,D,9.58,7596,0.72
105,F,11.63,9858,0.82
105,G,12.66,7396,0.85
105,A,14.84,6740,0.01
105,B,17.94,6840,-0.01
105,E,19.81,7796,0.84
105,G,21.09,7556,0.65
105,A,23.46,6720,0.02
105,C,26.62,6740,0.01
105,X,28.29,6875,0.91
106,B,9.98,6780,-0.01
106,E,11.85,7536,0.59
106,G,13.15,7456,0.75
106,D,14.94,7656,0.72
106,G,17.07,7476,0.81
106,B,19.26,6720,0.01
106,G,21.32,7456,0.84
106,B,23.71,6880,-0.02
106,A,25.7,6840,-0.03
106,F,28.75,9778,0.78
106,A,29.87,6780,0.01
106,D,32.74,7696,0.64
106,B,34.84,6780,0.0
106,D,36.34,7756,0.57
106,E,38.49,7576,0.64
106,F,39.88,9978,0.81
106,G,40.89,7356,0.81
106,A,43.22,6860,-0.04
106,F,46.29,10038,0.76
106,D,47.05,7556,0.8
106,B,49.19,6860,-0.02
106,D,50.83,7656,0.73
106,F,52.96,9918,0.89
106,C,54.17,6740,0.02
106,F,55.89,10038,0.74
106,D,56.76,7616,0.77
106,B,58.99,6700,0.01
106,C,60.88,6780,0.01
106,G,62.54,7576,0.58
106,E,64.84,7616,0.7
106,F,66.17,9878,0.81
106,B,67.32,6840,-0.01
106,G,69.17,7436,0.77
106,E,71.47,7756,0.85
106,B,72.78,6860,-0.01
106,A,74.75,6700,0.02
106,X,77.83,6875,0.88
107,C,9.96,6740,0.01
107,A,11.82,6780,0.01
107,E,14.91,7696,0.86
107,D,16.01,7536,0.87
107,B,18.17,6860,-0.01
107,D,19.63,7576,0.83
107,B,21.63,6720,0.01
107,G,23.59,7436,0.82
107,E,25.8,7816,0.73
107,D,26.72,7656,0.68
107,E,28.98,7656,0.79
107,A,30.31,6840,-0.03
107,G,33.43,7456,0.8
107,B,35.57,6800,0.0
107,F,37.55,9858,0.91
107,D,38.19,7496,0.76
107,A,40.27,6880,-0.04
107,B,43.47,6740,0.01
107,D,45.05,7636,0.72
107,E,47.09,7696,0.81
107,G,48.43,7516,0.7
107,F,50.78,10018,0.76
107,D,51.62,7636,0.77
107,A,53.86,6840,-0.03
107,E,56.91,7776,0.83
107,B,58.47,6760,0.0
107,E,60.32,7736,0.88
107,F,61.83,9878,0.89
107,D,62.51,7596,0.79
107,E,64.76,7656,0.82
107,D,65.69,7536,0.81
107,G,67.91,7356,0.83
107,E,70.18,7616,0.7
107,A,71.65,6780,0.01
107,E,74.96,7616,0.67
107,A,76.32,6840,-0.03
107,G,79.46,7456,0.84
107,D,81.28,7576,0.82
107,C,83.32,6760,0.01
107,X,84.98,6875,0.94
108,F,9.95,9818,0.92
108,G,11.07,7376,0.72
108,D,13.02,7556,0.8
108,A,15.11,6720,0.01
108,B,18.38,6820,-0.01
108,E,20.27,7676,0.8
108,C,21.7,6840,0.0
108,X,23.35,6875,0.9
109,C,9.99,6700,0.01
109,D,11.3,7636,0.73
109,F,13.47,9878,0.93
109,C,14.6,6840,-0.01
109,D,15.9,7776,0.59
109,A,18.15,6800,-0.0
109,B,21.22,6780,0.0
109,F,23.32,9778,0.82
109,E,24.43,7616,0.72
109,G,25.92,7376,0.82
109,X,28.04,6875,0.89
110,A,9.97,6820,-0.0
110,B,13.08,6880,-0.02
110,F,14.92,9958,0.78
110,D,15.75,7576,0.81
110,G,17.98,7436,0.83
110,C,20.21,6740,0.01
110,F,22.02,9878,0.84
110,D,22.79,7476,0.81
110,F,24.86,10078,0.66
110,G,26.01,7476,0.74
110,D,27.81,7516,0.76
110,G,30.03,7436,0.75
110,B,32.29,6720,0.01
110,A,34.29,6860,-0.03
110,G,37.33,7476,0.83
110,C,39.58,6800,0.01
110,D,41.11,7676,0.65
110,C,43.34,6720,0.01
110,A,45.29,6760,0.01
