Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
0,A,9.96,6840,-0.03
0,C,13.07,6860,-0.01
0,D,14.35,7716,0.61
0,B,16.45,6840,-0.01
0,D,18.04,7696,0.66
0,B,20.12,6760,0.01
0,C,22.12,6820,0.0
0,A,23.81,6760,0.01
0,E,26.96,7696,0.8
0,B,28.42,6900,-0.02
0,G,30.45,7516,0.68
0,E,32.77,7616,0.73
0,D,33.88,7496,0.86
0,F,36.17,9878,0.91
0,X,37.14,6875,0.9
1,A,9.98,6740,0.01
1,C,13.14,6820,0.0
1,G,14.93,7456,0.83
1,F,17.14,9818,0.84
1,G,18.22,7376,0.77
1,B,20.6,6720,0.01
1,E,22.47,7596,0.66
1,C,24.01,6860,-0.01
1,G,25.78,7476,0.8
1,B,27.96,6860,-0.01
1,E,30.02,7596,0.68
1,F,31.44,9978,0.84
1,B,32.64,6780,0.0
1,G,34.64,7556,0.63
1,D,36.37,7736,0.57
1,E,38.6,7736,0.81
1,B,40.05,6740,0.01
1,F,41.92,10058,0.71
1,D,42.53,7716,0.61
1,G,44.57,7356,0.74
1,A,46.97,6740,0.01
1,F,50.04,9798,0.86
1,B,51.12,6900,-0.02
1,F,52.99,9958,0.8
1,G,54.09,7376,0.85
1,F,56.32,10038,0.76
1,E,57.4,7716,0.88
1,A,58.72,6780,0.0
1,B,61.79,6740,0.0
1,A,63.7,6860,-0.04
1,G,66.72,7516,0.7
1,C,68.94,6820,0.0
1,X,70.59,6875,0.94
2,C,9.99,6860,-0.01
2,D,11.52,7556,0.8
2,G,13.52,7476,0.81
2,C,15.82,6740,0.01
2,F,17.58,9938,0.85
2,G,18.74,7416,0.77
2,E,21.07,7656,0.77
2,G,22.4,7516,0.64
2,E,24.76,7556,0.59
2,C,26.07,6840,-0.01
2,G,28.0,7356,0.74
2,E,30.24,7516,0.58
2,B,31.59,6900,-0.02
2,G,33.49,7456,0.73
2,B,35.69,6800,-0.01
2,D,37.19,7556,0.86
2,G,39.29,7376,0.79
2,D,41.04,7656,0.7
2,C,43.27,6800,0.0
2,E,45.11,7696,0.85
2,F,46.59,10078,0.68
2,A,47.83,6860,-0.04
2,X,50.84,6875,0.88
3,F,9.96,9838,0.82
3,D,10.76,7536,0.87
3,B,13.03,6760,0.01
3,A,15.14,6840,-0.03
3,D,18.04,7696,0.63
3,A,20.18,6840,-0.03
3,G,23.47,7356,0.76
3,F,25.65,9918,0.82
3,D,26.48,7636,0.74
3,F,28.7,10058,0.71
3,D,29.41,7616,0.73
3,F,31.62,9818,0.77
3,E,32.72,7716,0.87
3,C,34.27,6740,0.01
3,X,35.94,6875,0.86
4,G,9.96,7576,0.56
4,F,12.26,9878,0.85
4,B,13.43,6800,0.0
4,A,15.42,6800,0.0
4,G,18.48,7516,0.66
4,E,20.67,7756,0.83
4,G,22.13,7336,0.75
4,A,24.51,6740,0.01
4,C,27.59,6760,0.01
4,F,29.35,9778,0.79
4,G,30.52,7416,0.72
4,B,32.74,6800,-0.01
4,C,34.64,6860,-0.01
4,E,36.34,7676,0.78
4,A,37.9,6880,-0.04
4,B,40.93,6720,0.01
4,C,42.94,6840,0.0
4,B,44.74,6780,-0.01
4,G,46.56,7476,0.77
4,A,48.72,6820,0.0
4,C,51.93,6720,0.01
4,A,53.64,6880,-0.04
4,F,56.64,9818,0.84
4,E,57.77,7596,0.69
4,D,58.86,7616,0.74
4,G,60.91,7576,0.6
4,B,63.05,6720,0.01
4,F,65.14,9898,0.8
4,A,66.14,6800,0.0
4,D,68.88,7716,0.6
4,F,70.87,9898,0.85
4,D,71.68,7636,0.67
4,C,73.76,6880,-0.01
4,A,75.5,6900,-0.04
4,E,78.57,7696,0.88
4,X,79.85,6875,0.95
5,C,9.99,6900,-0.01
5,A,11.67,6760,0.01
5,D,14.49,7596,0.79
5,E,16.5,7736,0.87
5,F,17.91,9978,0.8
5,B,18.98,6840,-0.01
5,G,20.94,7576,0.59
5,X,23.04,6875,0.95
6,C,9.97,6720,0.01
6,G,11.75,7556,0.57
6,A,14.1,6860,-0.04
6,B,17.19,6800,-0.01
6,F,19.16,9858,0.85
6,B,20.23,6820,-0.01
6,C,22.2,6780,0.01
6,G,24.0,7496,0.78
6,F,26.36,9978,0.77
6,D,27.04,7776,0.58
6,C,29.1,6840,-0.01
6,B,30.84,6840,-0.01
6,D,32.43,7476,0.84
6,E,34.73,7676,0.82
6,X,36.01,6875,0.91
7,D,9.56,7536,0.82
7,E,11.79,7576,0.62
7,C,13.28,6860,0.0
7,B,15.18,6740,0.01
7,A,17.23,6780,0.0
7,G,20.31,7396,0.85
7,F,22.62,9778,0.83
7,X,23.62,6875,0.91
8,G,9.96,7536,0.64
8,E,12.22,7596,0.69
8,G,13.55,7336,0.73
8,A,15.71,6720,0.01
8,E,18.97,7736,0.86
8,F,20.45,9838,0.85
8,C,21.45,6780,0.01
8,A,23.24,6820,-0.0
8,E,26.3,7636,0.76
8,G,27.78,7336,0.78
8,D,29.74,7476,0.82
8,A,31.82,6840,-0.03
8,E,34.9,7576,0.64
8,A,36.47,6800,0.0
8,D,39.37,7536,0.85
8,E,41.41,7676,0.82
8,B,42.72,6740,0.01
8,A,44.57,6880,-0.04
8,C,47.67,6760,0.01
8,D,49.18,7716,0.6
8,E,51.36,7736,0.8
8,D,52.5,7516,0.82
8,C,54.54,6740,0.01
8,B,56.39,6780,-0.01
8,G,58.47,7416,0.81
8,D,60.38,7736,0.59
8,E,62.61,7676,0.82
8,G,64.04,7496,0.74
8,D,65.78,7556,0.8
8,B,67.82,6740,0.01
8,A,69.88,6740,0.01
8,F,73.02,9858,0.81
8,X,74.0,6875,0.92
9,C,9.99,6760,0.01
9,D,11.46,7556,0.88
9,G,13.53,7476,0.83
9,E,15.86,7816,0.77
9,C,17.26,6720,0.01
9,D,18.78,7736,0.58
9,F,20.98,9938,0.8
9,A,22.19,6720,0.01
9,C,25.43,6800,0.0
9,E,27.36,7696,0.84
9,C,28.78,6900,-0.02
9,E,30.53,7596,0.68
9,B,31.88,6720,0.01
9,A,33.91,6720,0.01
9,E,37.09,7576,0.65
9,C,38.52,6800,0.0
9,E,40.17,7716,0.89
9,G,41.59,7336,0.79
9,E,43.89,7756,0.82
9,A,45.37,6840,-0.04
9,B,48.64,6860,-0.01
9,G,50.47,7496,0.75
9,F,52.61,9858,0.9
9,G,53.71,7496,0.76
9,C,56.05,6820,0.0
9,F,57.85,9898,0.84
9,A,58.99,6800,0.0
9,G,62.1,7396,0.78
9,C,64.48,6720,0.01
9,B,66.2,6760,0.01
9,E,68.23,7616,0.73
9,G,69.51,7576,0.54
9,E,71.68,7616,0.71
9,A,73.12,6880,-0.04
9,B,76.15,6820,0.0
9,G,78.01,7556,0.64
9,C,80.23,6880,-0.01
9,E,82.08,7776,0.84
9,A,83.52,6760,0.01
9,E,86.75,7556,0.63
9,C,88.2,6840,-0.01
9,D,89.55,7556,0.87
9,X,91.57,6875,0.89
10,C,10.0,6740,0.0
10,B,11.79,6820,-0.01
10,E,13.73,7556,0.6
10,G,15.07,7396,0.84
10,B,17.28,6800,-0.01
10,F,19.18,10078,0.65
10,B,20.33,6800,0.01
10,A,22.19,6780,0.01
10,E,25.27,7796,0.8
10,F,26.61,10078,0.66
10,B,27.62,6780,0.0
10,D,29.17,7456,0.79
10,F,31.38,9938,0.85
10,C,32.42,6840,-0.01
10,D,33.73,7536,0.88
10,F,35.86,10058,0.69
10,D,36.61,7536,0.88
10,F,38.66,9958,0.83
10,C,39.75,6740,0.01
10,B,41.49,6860,-0.01
10,E,43.39,7816,0.82
10,G,44.83,7376,0.74
10,C,47.22,6860,-0.01
10,D,48.68,7716,0.64
10,F,50.69,9978,0.83
10,A,51.88,6760,0.01
10,X,54.93,6875,0.95
11,C,9.98,6760,0.0
11,F,11.66,10018,0.7
11,D,12.46,7736,0.59
11,F,14.6,9878,0.9
11,C,15.72,6740,0.01
11,G,17.44,7596,0.54
11,D,19.32,7696,0.65
11,C,21.48,6760,0.01
11,B,23.37,6840,-0.02
11,D,24.97,7456,0.74
11,F,27.16,10058,0.71
11,C,28.36,6880,-0.01
11,A,30.07,6860,-0.04
11,D,32.87,7716,0.58
11,A,35.06,6860,-0.04
11,E,38.13,7576,0.65
11,A,39.48,6820,0.0
11,F,42.64,9918,0.81
11,A,43.84,6900,-0.04
11,B,46.97,6720,0.01
11,E,48.93,7796,0.79
11,B,50.31,6860,-0.01
11,A,52.35,6720,0.01
11,D,55.07,7596,0.79
11,A,57.11,6860,-0.04
11,F,60.32,10018,0.76
11,G,61.34,7356,0.67
11,B,63.75,6880,-0.02
11,C,65.61,6820,-0.01
11,X,67.25,6875,0.87
12,E,9.57,7596,0.69
12,B,10.97,6780,0.0
12,C,12.98,6740,0.01
12,A,14.71,6800,0.0
12,B,17.8,6820,-0.01
12,A,19.66,6880,-0.04
12,C,22.81,6760,0.0
12,D,24.1,7756,0.6
12,B,26.2,6780,0.0
12,C,28.3,6820,-0.01
12,A,30.12,6820,0.0
12,G,33.17,7456,0.85
12,D,34.95,7516,0.86
12,E,37.18,7716,0.84
12,A,38.75,6840,-0.04
12,B,41.81,6780,0.0
12,C,43.88,6860,-0.01
12,B,45.76,6740,0.01
12,A,47.73,6800,0.0
12,F,50.99,9798,0.9
12,G,51.99,7576,0.57
12,B,54.13,6740,0.01
12,F,56.02,9778,0.85
12,B,57.23,6840,-0.01
12,A,59.27,6820,-0.0
12,E,62.51,7796,0.8
12,F,63.95,9878,0.9
12,D,64.56,7576,0.79
12,B,66.66,6880,-0.01
12,G,68.54,7456,0.83
12,E,70.7,7536,0.59
12,B,72.04,6860,-0.02
12,G,73.89,7456,0.75
12,A,76.03,6840,-0.03
12,G,79.04,7576,0.6
12,B,81.33,6840,-0.02
12,A,83.19,6780,0.0
12,E,86.23,7736,0.89
12,A,87.6,6740,0.01
12,C,90.95,6760,0.01
12,X,92.7,6875,0.94
13,F,9.96,9998,0.74
13,E,11.04,7656,0.77
13,F,12.57,9898,0.82
13,E,13.63,7756,0.88
13,G,15.2,7336,0.7
13,A,17.36,6840,-0.03
13,E,20.56,7676,0.78
13,D,21.53,7576,0.81
13,C,23.75,6840,-0.01
13,A,25.65,6860,-0.03
13,C,28.77,6760,0.0
13,G,30.51,7396,0.78
13,E,32.76,7716,0.85
13,C,34.32,6780,0.0
13,G,36.17,7336,0.78
13,C,38.41,6800,0.01
13,E,40.15,7756,0.85
13,G,41.47,7476,0.77
13,A,43.65,6840,-0.03
13,F,46.74,9978,0.81
13,G,47.73,7476,0.73
13,C,50.09,6840,-0.01
13,B,51.84,6840,-0.01
13,X,53.65,6875,0.92
14,D,9.59,7476,0.82
14,F,11.64,9938,0.79
14,A,12.63,6880,-0.04
14,E,15.73,7696,0.77
14,F,17.23,9758,0.75
14,C,18.42,6780,0.01
14,G,20.31,7496,0.72
14,D,22.06,7716,0.6
14,E,24.11,7616,0.68
14,C,25.58,6900,-0.02
14,A,27.31,6720,0.01
14,F,30.38,10078,0.66
14,D,31.22,7556,0.74
14,A,33.4,6840,-0.03
14,B,36.63,6900,-0.02
14,X,38.44,6875,0.88
15,C,9.97,6760,0.01
15,B,11.85,6800,-0.01
15,D,13.39,7556,0.75
15,B,15.44,6840,-0.01
15,G,17.45,7476,0.77
15,C,19.72,6880,-0.01
15,D,21.01,7536,0.86
15,E,23.17,7616,0.73
15,F,24.48,9898,0.88
15,B,25.67,6720,0.01
15,E,27.68,7756,0.87
15,F,29.23,9818,0.87
15,A,30.32,6760,0.01
15,X,33.38,6875,0.92
16,G,9.96,7396,0.77
16,C,12.21,6740,0.01
16,G,13.98,7476,0.73
16,E,16.28,7616,0.69
16,F,17.57,9998,0.81
16,C,18.84,6880,-0.01
16,B,20.55,6840,-0.01
16,E,22.46,7676,0.73
16,B,23.9,6780,0.0
16,E,25.95,7736,0.89
16,A,27.25,6760,0.01
16,B,30.4,6880,-0.02
16,E,32.42,7596,0.67
16,G,33.85,7516,0.73
16,B,36.17,6840,-0.01
16,A,38.18,6860,-0.04
16,E,41.22,7576,0.66
16,G,42.57,7596,0.56
16,B,44.96,6760,0.0
16,A,47.03,6800,-0.0
16,G,50.18,7476,0.81
16,A,52.33,6820,0.0
16,B,55.47,6800,0.0
16,A,57.44,6780,0.0
16,G,60.55,7496,0.7
16,E,62.69,7676,0.78
16,F,64.05,9958,0.83
16,A,65.09,6860,-0.04
16,E,68.11,7656,0.76
16,F,69.56,9958,0.79
16,A,70.58,6740,0.01
16,D,73.26,7576,0.83
16,E,75.29,7756,0.8
16,A,76.85,6720,0.01
16,C,79.93,6880,-0.01
16,E,81.61,7756,0.87
16,G,83.14,7476,0.83
16,A,85.3,6860,-0.03
16,E,88.58,7516,0.55
16,G,90.06,7596,0.55
16,C,92.21,6720,0.01
16,E,94.05,7636,0.72
16,B,95.46,6860,-0.01
16,D,97.0,7676,0.66
16,G,99.15,7556,0.62
16,C,101.35,6880,-0.01
16,F,103.06,9818,0.88
16,X,104.03,6875,0.89
17,C,9.95,6700,0.02
17,F,11.76,9818,0.8
17,B,12.81,6700,0.01
17,C,14.91,6760,0.01
17,F,16.73,9878,0.86
17,E,17.77,7696,0.84
17,C,19.08,6840,-0.01
17,D,20.43,7476,0.8
17,B,22.59,6880,-0.02
17,E,24.55,7776,0.86
17,D,25.59,7496,0.82
17,A,27.75,6780,0.0
17,D,30.39,7716,0.59
17,B,32.4,6720,0.02
17,E,34.25,7816,0.8
17,D,35.37,7676,0.69
17,E,37.4,7696,0.86
17,B,38.92,6800,0.0
17,F,40.79,10018,0.77
17,C,41.81,6740,0.01
17,F,43.75,9938,0.83
17,C,44.73,6880,-0.01
17,B,46.57,6740,0.01
17,G,48.43,7456,0.81
17,D,50.33,7696,0.65
17,E,52.38,7596,0.66
17,A,53.85,6840,-0.03
17,E,56.9,7676,0.8
17,D,57.81,7736,0.6
17,A,59.96,6880,-0.04
17,G,63.2,7396,0.8
17,C,65.34,6720,0.01
17,G,67.09,7476,0.77
17,D,68.91,7556,0.84
17,G,70.95,7536,0.63
17,A,73.11,6880,-0.04
17,E,76.27,7696,0.87
17,A,77.61,6780,0.01
17,D,80.42,7756,0.6
17,C,82.51,6720,0.01
17,A,84.27,6720,0.01
17,C,87.48,6880,-0.01
17,E,89.2,7616,0.67
17,D,90.12,7496,0.76
17,G,92.27,7336,0.76
17,A,94.59,6860,-0.04
17,G,97.65,7556,0.59
17,A,99.89,6740,0.01
17,F,103.16,10018,0.72
17,B,104.35,6740,0.0
17,X,106.17,6875,0.91
18,E,9.55,7776,0.85
18,B,10.92,6700,0.01
18,C,12.95,6760,0.01
18,A,14.9,6720,0.01
18,D,17.81,7496,0.84
18,F,20.05,9758,0.8
18,C,21.27,6800,0.0
18,F,23.0,9918,0.89
18,D,23.76,7676,0.62
18,E,25.74,7776,0.85
18,F,27.19,9938,0.84
18,E,28.38,7636,0.75
18,A,29.81,6740,0.01
18,F,33.05,9798,0.82
18,D,33.68,7716,0.63
18,C,35.87,6840,-0.01
18,A,37.81,6800,0.0
18,D,40.58,7516,0.83
18,G,42.63,7576,0.58
18,X,44.74,6875,0.88
19,B,9.96,6900,-0.02
19,E,11.88,7616,0.72
19,C,13.29,6820,0.0
19,E,14.95,7776,0.88
19,A,16.25,6860,-0.04
19,F,19.25,9958,0.8
19,E,20.27,7616,0.69
19,F,21.71,9798,0.87
19,E,22.9,7816,0.74
19,G,24.21,7576,0.53
19,C,26.47,6740,0.01
19,B,28.26,6800,0.0
19,E,30.29,7756,0.88
19,F,31.72,9818,0.83
19,A,32.99,6800,0.0
19,D,35.67,7496,0.84
19,E,37.81,7736,0.87
19,D,38.75,7536,0.89
19,A,40.86,6780,0.0
19,E,43.94,7596,0.68
19,A,45.36,6780,0.0
19,D,48.22,7696,0.63
19,F,50.27,9818,0.85
19,A,51.49,6700,0.02
19,G,54.74,7476,0.78
19,B,57.07,6780,0.01
19,A,59.03,6740,0.01
19,D,61.86,7736,0.57
19,E,63.87,7716,0.86
19,D,64.8,7496,0.83
19,B,66.86,6740,0.01
19,G,68.77,7536,0.64
19,C,70.96,6840,-0.01
19,X,72.61,6875,0.88
20,A,9.97,6720,0.01
20,G,13.2,7416,0.77
20,D,15.06,7576,0.82
20,C,17.28,6880,-0.01
20,B,19.02,6780,-0.01
20,G,20.9,7456,0.84
20,A,23.18,6880,-0.04
20,B,26.41,6880,-0.02
20,C,28.25,6840,0.0
20,E,29.98,7616,0.69
20,B,31.52,6740,0.01
20,C,33.41,6760,0.01
20,E,35.21,7536,0.56
20,F,36.6,9858,0.86
20,X,37.58,6875,0.93
21,D,9.59,7476,0.72
21,C,11.85,6880,-0.01
21,E,13.53,7796,0.79
21,A,14.83,6860,-0.04
21,F,17.86,9898,0.81
21,D,18.68,7556,0.76
21,E,20.7,7816,0.8
21,A,22.23,6760,0.01
21,C,25.47,6900,-0.02
21,G,27.11,7496,0.78
21,B,29.37,6800,-0.01
21,X,31.18,6875,0.91
22,B,9.97,6800,-0.01
22,A,11.82,6780,0.0
22,D,14.59,7456,0.79
22,F,16.63,10058,0.56
22,G,17.6,7496,0.75
22,C,19.92,6780,0.0
22,F,21.72,9758,0.8
22,C,22.75,6760,0.0
22,A,24.54,6880,-0.04
22,D,27.28,7496,0.76
22,B,29.52,6700,0.01
22,A,31.39,6900,-0.04
22,F,34.43,9978,0.82
22,E,35.55,7616,0.69
22,F,37.1,9778,0.88
22,G,38.15,7596,0.56
22,F,40.27,9878,0.88
22,B,41.53,6900,-0.02
22,A,43.36,6880,-0.04
22,B,46.52,6760,0.01
22,A,48.38,6740,0.01
22,F,51.46,9898,0.81
22,G,52.48,7476,0.77
22,A,54.64,6860,-0.03
22,F,57.9,9978,0.8
22,G,59.07,7336,0.8
22,A,61.35,6820,-0.0
22,G,64.42,7376,0.77
22,C,66.6,6820,0.0
22,D,67.97,7556,0.76
22,C,70.0,6800,0.0
22,G,71.79,7436,0.77
22,B,74.13,6840,-0.02
22,G,76.16,7476,0.79
22,F,78.32,10038,0.72
22,E,79.46,7576,0.64
22,X,80.74,6875,0.94
23,C,9.98,6820,0.0
23,A,11.88,6900,-0.04
23,C,14.96,6800,0.0
23,F,16.86,9838,0.85
23,D,17.54,7616,0.71
23,G,19.65,7516,0.72
23,C,21.93,6780,0.01
23,G,23.84,7376,0.71
23,F,26.14,10078,0.65
23,G,27.15,7376,0.79
23,F,29.42,9938,0.84
23,E,30.52,7816,0.81
23,C,31.93,6740,0.01
23,F,33.73,9898,0.91
23,B,34.92,6800,-0.01
23,X,36.73,6875,0.89
24,G,9.95,7376,0.84
24,A,12.14,6740,0.01
24,F,15.29,9958,0.85
24,C,16.45,6760,0.01
24,E,18.16,7576,0.6
24,G,19.5,7576,0.59
24,D,21.27,7476,0.77
24,G,23.52,7396,0.8
24,B,25.69,6840,-0.01
24,X,27.49,6875,0.94
25,D,9.57,7596,0.81
25,A,11.63,6760,0.01
25,G,14.79,7576,0.59
25,E,17.06,7636,0.75
25,C,18.39,6740,0.01
25,F,20.28,10058,0.71
25,B,21.3,6880,-0.02
25,X,23.1,6875,0.88
26,F,9.97,9918,0.79
26,C,11.09,6840,-0.01
26,A,13.0,6900,-0.04
26,D,15.6,7456,0.75
26,F,17.87,9798,0.82
26,E,19.05,7536,0.58
26,B,20.5,6780,0.01
26,G,22.43,7536,0.63
26,F,24.58,9858,0.85
26,G,25.71,7516,0.65
26,F,27.8,10078,0.45
26,E,29.03,7616,0.72
26,B,30.34,6780,0.01
26,C,32.44,6800,0.0
26,D,33.95,7696,0.65
26,C,36.16,6840,-0.01
26,A,38.07,6840,-0.03
26,X,41.08,6875,0.87
27,D,9.57,7596,0.8
27,G,11.83,7456,0.82
27,C,14.04,6800,0.01
27,F,15.85,10058,0.69
27,C,16.95,6740,0.01
27,B,18.67,6860,-0.01
27,F,20.69,9838,0.8
27,E,21.9,7596,0.65
27,B,23.28,6780,0.0
27,D,24.75,7716,0.59
27,C,26.74,6760,0.01
27,F,28.56,9818,0.83
27,G,29.7,7596,0.54
27,B,31.84,6800,0.0
27,C,33.7,6700,0.01
27,E,35.47,7516,0.56
27,G,36.89,7476,0.81
27,D,38.64,7756,0.6
27,F,40.65,9858,0.83
27,D,41.29,7756,0.58
27,C,43.41,6840,-0.01
27,A,45.19,6880,-0.04
27,X,48.19,6875,0.89
28,C,9.99,6860,-0.01
28,E,11.73,7596,0.68
28,F,13.29,9798,0.89
28,A,14.38,6820,-0.0
28,F,17.66,9758,0.76
28,E,18.77,7796,0.83
28,G,20.2,7476,0.8
28,A,22.39,6780,0.0
28,C,25.64,6900,-0.02
28,A,27.39,6760,0.0
28,E,30.55,7836,0.74
28,D,31.58,7476,0.81
28,C,33.67,6780,0.01
28,E,35.56,7676,0.81
28,B,36.88,6760,0.0
28,X,38.69,6875,0.9
29,E,9.53,7656,0.78
29,F,10.82,9958,0.84
29,G,11.82,7516,0.69
29,E,14.09,7716,0.88
29,C,15.41,6860,-0.01
29,B,17.27,6740,0.01
29,F,19.27,9758,0.85
29,C,20.29,6860,-0.01
29,E,22.1,7636,0.74
29,F,23.44,9778,0.8
29,A,24.49,6880,-0.04
29,D,27.2,7636,0.7
29,X,29.2,6875,0.94
30,D,9.57,7756,0.59
30,F,11.73,9818,0.92
30,A,12.86,6800,0.0
30,B,16.01,6880,-0.01
30,A,17.91,6720,0.01
30,B,21.01,6880,-0.02
30,E,22.84,7756,0.87
30,C,24.3,6820,0.0
30,E,25.97,7756,0.84
30,A,27.3,6780,0.01
30,D,30.04,7476,0.75
30,B,32.31,6760,0.01
30,C,34.29,6760,0.0
30,D,35.6,7556,0.84
30,C,37.79,6720,0.01
30,G,39.5,7436,0.88
30,F,41.85,10058,0.7
30,E,42.93,7676,0.79
30,B,44.39,6840,-0.01
30,C,46.23,6900,-0.01
30,F,47.98,10078,0.66
30,B,49.15,6720,0.01
30,A,51.06,6740,0.01
30,B,54.2,6720,0.01
30,A,56.14,6880,-0.04
30,D,58.93,7516,0.76
30,C,61.22,6880,-0.02
30,G,63.07,7356,0.8
30,X,65.21,6875,0.89
31,C,9.96,6780,0.01
31,D,11.38,7756,0.58
31,B,13.53,6760,0.01
31,A,15.38,6820,0.0
31,D,18.09,7536,0.79
31,C,20.32,6860,-0.01
31,E,22.22,7676,0.83
31,A,23.55,6720,0.01
31,B,26.76,6880,-0.01
31,G,28.67,7476,0.78
31,D,30.4,7536,0.61
31,A,32.62,6820,-0.03
31,F,35.68,9798,0.85
31,X,36.66,6875,0.94
32,E,9.54,7576,0.63
32,G,10.97,7456,0.74
32,D,12.83,7756,0.57
32,C,15.07,6740,0.01
32,F,16.75,9878,0.89
32,B,17.98,6780,0.0
32,D,19.43,7476,0.77
32,B,21.45,6740,0.01
32,A,23.47,6800,0.0
32,X,26.51,6875,0.88
33,G,9.93,7596,0.55
33,C,12.17,6900,-0.01
33,D,13.68,7496,0.82
33,B,15.92,6800,-0.01
33,A,17.88,6720,0.01
33,C,21.2,6720,0.02
33,E,23.13,7776,0.86
33,A,24.6,6780,0.01
33,G,27.83,7356,0.8
33,F,30.17,9878,0.91
33,D,30.92,7496,0.77
33,B,32.98,6840,-0.01
33,C,34.86,6860,-0.01
33,E,36.57,7736,0.86
33,A,38.09,6720,0.02
33,B,41.26,6860,-0.01
33,D,42.71,7596,0.75
33,E,44.8,7756,0.87
33,A,46.35,6880,-0.04
33,F,49.4,9878,0.86
33,C,50.52,6800,0.0
33,D,51.83,7476,0.82
33,E,53.9,7576,0.65
33,B,55.43,6840,-0.01
33,F,57.3,9778,0.87
33,D,57.92,7476,0.75
33,A,59.99,6900,-0.04
33,E,63.16,7736,0.83
33,G,64.47,7456,0.81
33,X,66.59,6875,0.86
34,E,9.54,7536,0.57
34,B,10.97,6740,0.01
34,F,12.88,10018,0.74
34,C,13.9,6820,-0.01
34,B,15.59,6900,-0.01
34,E,17.44,7776,0.83
34,G,18.95,7436,0.75
34,E,21.12,7796,0.85
34,D,22.23,7716,0.63
34,A,24.45,6840,-0.03
34,X,27.47,6875,0.93
35,F,9.96,10038,0.74
35,B,11.17,6800,0.0
35,F,13.24,9858,0.89
35,C,14.32,6760,0.01
35,A,16.26,6740,0.01
35,C,19.42,6780,0.01
35,B,21.17,6720,0.01
35,E,23.08,7796,0.86
35,G,24.43,7436,0.83
35,F,26.72,9758,0.84
35,G,27.91,7356,0.82
35,F,30.06,9838,0.85
35,C,31.3,6840,0.0
35,F,32.96,9778,0.86
35,B,34.24,6740,0.01
35,G,36.11,7356,0.74
35,A,38.28,6760,0.01
35,D,40.97,7696,0.63
35,X,42.96,6875,0.94
36,C,9.96,6840,-0.01
36,D,11.37,7676,0.65
36,B,13.57,6820,-0.01
36,C,15.61,6880,-0.01
36,B,17.5,6880,-0.02
36,A,19.34,6700,0.01
36,C,22.63,6740,0.01
36,F,24.31,10058,0.7
36,C,25.52,6840,-0.01
36,B,27.34,6860,-0.01
36,D,28.89,7776,0.58
36,F,30.88,9858,0.89
36,B,31.91,6820,-0.01
36,C,33.76,6740,0.01
36,A,35.6,6900,-0.04
36,F,38.7,9838,0.85
36,A,39.9,6780,0.0
36,C,43.16,6880,-0.01
36,B,44.89,6720,0.01
36,F,46.97,9758,0.82
36,B,48.17,6840,-0.01
36,E,50.21,7516,0.57
36,B,51.76,6840,-0.01
36,G,53.57,7576,0.6
36,C,55.73,6900,-0.01
36,E,57.39,7756,0.81
36,B,58.68,6720,0.01
36,G,60.71,7456,0.82
36,E,62.92,7596,0.69
36,C,64.28,6880,-0.01
36,F,66.02,9858,0.91
36,B,67.26,6820,-0.01
36,F,69.1,10038,0.73
36,E,70.13,7716,0.89
36,D,71.22,7736,0.6
36,E,73.47,7756,0.86
36,F,74.74,10038,0.73
36,C,75.97,6800,0.0
36,G,77.66,7376,0.84
36,E,79.94,7556,0.6
36,D,80.91,7616,0.72
36,A,82.96,6880,-0.04
36,X,85.95,6875,0.85
37,E,9.57,7536,0.57
37,A,10.95,6780,0.0
37,C,14.16,6800,0.01
37,A,15.86,6780,0.0
37,E,19.13,7696,0.79
37,F,20.55,9918,0.79
37,B,21.57,6740,0.01
37,E,23.44,7636,0.74
37,F,24.81,9898,0.88
37,B,25.96,6800,0.0
37,D,27.5,7676,0.67
37,F,29.74,10058,0.73
37,E,30.86,7596,0.7
37,D,31.95,7536,0.88
37,B,34.11,6760,0.0
37,A,36.13,6880,-0.04
37,C,39.41,6760,0.01
37,E,41.33,7796,0.86
37,G,42.83,7436,0.87
37,A,45.21,6720,0.01
37,F,48.43,9958,0.82
37,B,49.6,6860,-0.01
37,A,51.53,6880,-0.04
37,E,54.69,7636,0.74
37,B,56.17,6780,0.0
37,G,58.21,7436,0.8
37,B,60.5,6900,-0.02
37,E,62.41,7616,0.71
37,D,63.37,7476,0.85
37,G,65.6,7456,0.8
37,F,67.9,9838,0.84
37,D,68.67,7756,0.59
37,B,70.83,6880,-0.02
37,F,72.84,10018,0.77
37,D,73.51,7676,0.67
37,A,75.54,6720,0.01
37,C,78.89,6740,0.01
37,X,80.57,6875,0.93
38,F,9.97,9918,0.89
38,E,11.22,7756,0.84
38,C,12.53,6720,0.01
38,A,14.46,6780,0.01
38,C,17.76,6820,0.0
38,B,19.54,6840,-0.01
38,E,21.35,7636,0.74
38,F,22.76,9758,0.84
38,E,24.0,7756,0.78
38,A,25.31,6780,0.01
38,F,28.4,9798,0.87
38,D,29.04,7536,0.79
38,G,31.21,7536,0.63
38,X,33.32,6875,0.88
39,D,9.57,7536,0.86
39,E,11.78,7636,0.71
39,B,13.28,6720,0.01
39,C,15.28,6840,-0.01
39,E,16.97,7676,0.78
39,A,18.29,6760,0.01
39,C,21.47,6760,0.01
39,A,23.42,6760,0.01
39,B,26.76,6700,0.01
