Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
120,A,28.21,6760,0.01
120,B,31.47,6840,-0.01
120,A,33.56,6720,0.01
120,D,36.31,7576,0.83
120,G,38.55,7356,0.78
120,E,40.91,7676,0.85
120,D,41.94,7676,0.69
120,G,44.11,7476,0.83
120,F,46.29,9798,0.88
120,A,47.36,6860,-0.03
120,F,50.53,10078,0.67
120,E,51.75,7696,0.82
120,G,53.08,7436,0.82
120,A,55.31,6720,0.01
120,B,58.66,6740,0.01
120,E,60.76,7596,0.68
120,F,62.15,9818,0.9
120,B,63.42,6860,-0.01
120,C,65.31,6820,0.0
120,D,66.85,7656,0.73
120,A,68.9,6900,-0.04
120,B,71.93,6840,-0.01
120,E,73.84,7776,0.86
120,D,74.78,7496,0.83
120,C,76.81,6900,-0.02
120,D,78.3,7736,0.6
120,E,80.39,7756,0.82
120,C,81.83,6720,0.01
120,G,83.55,7456,0.8
120,A,85.88,6800,0.0
120,F,88.98,10058,0.67
120,X,89.93,6875,0.87
121,E,9.53,7756,0.89
121,A,11.04,6760,0.01
121,E,14.23,7796,0.83
121,C,15.63,6740,0.01
121,G,17.47,7576,0.59
121,E,19.67,7816,0.83
121,F,21.05,9918,0.88
121,D,21.87,7736,0.63
121,A,23.9,6720,0.01
121,C,27.01,6840,-0.01
121,A,28.86,6760,0.01
121,G,32.04,7596,0.56
121,A,34.32,6760,0.0
121,B,37.38,6760,0.0
121,X,39.21,6875,0.92
122,F,9.95,9898,0.91
122,B,11.11,6900,-0.02
122,G,13.04,7556,0.59
122,E,15.27,7696,0.84
122,G,16.73,7376,0.71
122,A,18.96,6780,0.0
122,E,22.04,7776,0.86
122,D,23.15,7456,0.71
122,A,25.23,6740,0.01
122,E,28.29,7616,0.72
122,D,29.33,7676,0.65
122,G,31.32,7496,0.69
122,A,33.48,6740,0.01
122,C,36.82,6900,-0.01
122,X,38.46,6875,0.92
123,D,9.57,7756,0.58
123,E,11.64,7656,0.79
123,F,13.07,9898,0.84
123,G,14.12,7356,0.82
123,D,16.02,7516,0.87
123,E,18.04,7756,0.78
123,G,19.37,7436,0.86
123,D,21.12,7496,0.82
123,C,23.21,6900,-0.01
123,A,24.9,6820,0.0
123,D,27.6,7736,0.61
123,C,29.83,6800,0.0
123,G,31.49,7376,0.83
123,F,33.73,9938,0.84
123,A,34.77,6740,0.01
123,F,37.88,9818,0.92
123,A,39.0,6740,0.01
123,B,42.22,6800,-0.01
123,C,44.24,6760,0.01
123,A,46.16,6860,-0.04
123,E,49.43,7676,0.83
123,G,50.73,7496,0.72
123,A,53.03,6820,0.0
123,E,56.12,7816,0.83
123,C,57.65,6880,-0.01
123,A,59.34,6880,-0.04
123,F,62.42,10018,0.76
123,B,63.54,6700,0.01
123,E,65.41,7676,0.75
123,C,66.95,6760,0.01
123,D,68.5,7576,0.83
123,X,70.5,6875,0.93
124,G,9.96,7416,0.89
124,B,12.14,6720,0.01
124,A,14.25,6700,0.02
124,F,17.54,9838,0.92
124,G,18.72,7376,0.84
124,D,20.47,7556,0.89
124,F,22.59,9758,0.84
124,E,23.76,7716,0.86
124,G,25.28,7396,0.85
124,D,27.09,7636,0.73
124,A,29.15,6860,-0.04
124,C,32.39,6900,-0.01
124,D,33.75,7576,0.79
124,F,36.0,9918,0.88
124,D,36.69,7676,0.66
124,E,38.92,7576,0.64
124,B,40.44,6780,0.01
124,G,42.3,7476,0.77
124,B,44.63,6840,-0.01
124,G,46.65,7476,0.71
124,A,48.9,6720,0.02
124,D,51.81,7756,0.58
124,A,53.94,6820,0.0
124,D,56.83,7516,0.8
124,G,58.9,7376,0.78
124,B,61.27,6900,-0.01
124,D,62.7,7656,0.69
124,B,64.88,6740,0.01
124,A,66.93,6860,-0.03
124,B,70.01,6860,-0.01
124,F,72.06,9778,0.81
124,G,73.06,7436,0.75
124,D,74.94,7556,0.85
124,B,77.13,6780,-0.01
124,D,78.71,7556,0.74
124,G,80.72,7516,0.75
124,D,82.57,7536,0.91
124,A,84.62,6900,-0.04
124,D,87.34,7516,0.85
124,G,89.37,7436,0.78
124,B,91.63,6740,0.01
124,G,93.65,7376,0.82
124,A,95.97,6880,-0.04
124,D,98.63,7636,0.71
124,G,100.84,7576,0.58
124,B,103.08,6860,-0.01
124,A,105.11,6800,0.01
124,G,108.38,7596,0.53
124,A,110.7,6840,-0.03
124,G,113.97,7536,0.67
124,A,116.21,6720,0.02
124,C,119.43,6720,0.02
124,X,121.11,6875,0.9
125,F,9.97,9838,0.81
125,A,11.06,6780,0.0
125,E,14.26,7676,0.83
125,C,15.63,6760,0.0
125,A,17.55,6860,-0.04
125,G,20.82,7476,0.8
125,B,23.09,6780,0.0
125,D,24.66,7596,0.79
125,X,26.66,6875,0.93
126,C,9.96,6820,0.0
126,F,11.86,9798,0.89
126,E,13.1,7816,0.8
126,G,14.41,7396,0.86
126,A,16.75,6800,0.0
126,E,19.95,7616,0.7
126,G,21.26,7376,0.85
126,B,23.58,6780,0.0
126,C,25.43,6840,0.0
126,A,27.1,6800,0.0
126,F,30.38,9938,0.85
126,G,31.5,7416,0.9
126,F,33.85,9838,0.91
126,E,35.06,7716,0.89
126,D,35.96,7516,0.85
126,X,37.97,6875,0.92
127,G,9.98,7356,0.81
127,B,12.31,6840,-0.01
127,C,14.29,6760,0.01
127,E,15.96,7556,0.63
127,A,17.32,6720,0.02
127,G,20.43,7476,0.73
127,C,22.77,6780,0.01
127,D,24.09,7676,0.65
127,G,26.15,7476,0.77
127,E,28.37,7776,0.82
127,F,29.87,9838,0.91
127,X,30.86,6875,0.91
128,C,9.98,6720,0.02
128,D,11.47,7616,0.74
128,E,13.52,7716,0.86
128,F,14.95,9938,0.82
128,E,16.01,7756,0.85
128,G,17.49,7516,0.73
128,B,19.78,6840,-0.01
128,A,21.82,6760,0.01
128,D,24.77,7576,0.82
128,F,26.82,9998,0.78
128,E,27.92,7556,0.62
128,A,29.46,6800,0.0
128,F,32.53,10018,0.77
128,E,33.56,7536,0.59
128,D,34.74,7716,0.63
128,A,36.85,6780,0.0
128,F,40.09,9918,0.87
128,A,41.09,6800,0.0
128,F,44.14,9798,0.81
128,C,45.13,6720,0.01
128,B,46.84,6780,0.0
128,C,48.75,6820,0.0
128,B,50.42,6700,0.01
128,F,52.33,9818,0.78
128,A,53.36,6740,0.01
128,F,56.44,9918,0.85
128,C,57.63,6860,-0.01
128,F,59.31,9878,0.86
128,B,60.48,6860,-0.01
128,D,62.12,7556,0.82
128,A,64.4,6720,0.01
128,B,67.52,6820,-0.01
128,F,69.36,9798,0.86
128,A,70.45,6800,0.0
128,F,73.6,9758,0.82
128,E,74.63,7616,0.68
128,G,76.11,7396,0.87
128,X,78.24,6875,0.95
129,F,9.97,9798,0.86
129,D,10.75,7756,0.57
129,E,12.99,7536,0.57
129,C,14.52,6860,-0.01
129,D,15.78,7716,0.62
129,E,18.03,7596,0.69
129,C,19.5,6880,-0.02
129,B,21.29,6840,-0.01
129,G,23.22,7556,0.57
129,C,25.57,6860,-0.01
129,E,27.46,7716,0.83
129,A,28.93,6860,-0.03
129,D,31.6,7576,0.83
129,A,33.7,6840,-0.03
129,B,36.96,6880,-0.01
129,D,38.58,7636,0.75
129,E,40.75,7636,0.72
129,G,42.2,7416,0.88
129,A,44.6,6760,0.01
129,D,47.49,7536,0.8
129,A,49.63,6800,0.0
129,D,52.35,7696,0.62
129,E,54.55,7636,0.74
129,A,55.91,6760,0.01
129,G,59.22,7516,0.68
129,E,61.5,7696,0.83
129,B,62.99,6880,-0.01
129,F,64.94,10078,0.64
129,A,66.19,6840,-0.03
129,E,69.42,7536,0.58
129,D,70.52,7556,0.85
129,B,72.56,6820,-0.01
129,D,74.07,7556,0.84
129,E,76.26,7716,0.87
129,F,77.58,9758,0.85
129,C,78.7,6800,-0.01
129,X,80.34,6875,0.89
130,E,9.54,7676,0.81
130,B,10.85,6800,-0.01
130,E,12.87,7776,0.89
130,C,14.35,6740,0.01
130,F,16.2,10018,0.74
130,G,17.18,7416,0.88
130,A,19.4,6860,-0.04
130,C,22.59,6720,0.02
130,G,24.37,7356,0.75
130,D,26.11,7496,0.76
130,X,28.12,6875,0.92
131,B,9.99,6860,-0.01
131,D,11.41,7496,0.88
131,F,13.69,9758,0.84
131,G,14.78,7376,0.74
131,F,16.95,9798,0.85
131,E,18.14,7736,0.87
131,F,19.56,10038,0.7
131,C,20.6,6800,-0.01
131,G,22.29,7496,0.73
131,C,24.52,6720,0.01
131,D,25.87,7756,0.6
131,E,27.88,7636,0.72
131,G,29.3,7576,0.6
131,A,31.45,6900,-0.04
131,X,34.46,6875,0.95
132,B,10.0,6840,-0.01
132,F,11.83,9918,0.86
132,D,12.49,7496,0.73
132,E,14.56,7556,0.6
132,D,15.49,7516,0.84
132,B,17.56,6880,-0.01
132,C,19.53,6780,0.01
132,E,21.24,7656,0.77
132,C,22.69,6880,-0.01
132,B,24.34,6860,-0.01
132,A,26.16,6760,0.01
132,E,29.26,7616,0.68
132,A,30.68,6800,0.0
132,F,33.95,9858,0.92
132,G,34.95,7476,0.73
132,A,37.23,6700,0.02
132,D,40.17,7596,0.76
132,G,42.23,7356,0.7
132,D,44.05,7536,0.8
132,A,46.2,6740,0.01
132,G,49.45,7336,0.75
132,F,51.79,9758,0.8
132,A,52.85,6720,0.01
132,G,56.05,7496,0.67
132,F,58.33,10078,0.66
132,A,59.4,6880,-0.04
132,D,62.23,7656,0.7
132,A,64.36,6880,-0.04
132,B,67.59,6800,-0.01
132,D,69.09,7516,0.86
132,A,71.18,6780,0.0
132,E,74.38,7516,0.57
132,B,75.73,6840,-0.01
132,C,77.68,6740,0.01
132,X,79.36,6875,0.93
133,D,9.57,7536,0.87
133,B,11.73,6740,0.01
133,G,13.8,7416,0.82
133,E,16.0,7596,0.7
133,D,17.07,7736,0.61
133,B,19.32,6820,-0.01
133,G,21.19,7336,0.79
133,D,23.22,7496,0.87
133,F,25.38,9758,0.82
133,B,26.63,6740,0.0
133,G,28.61,7576,0.59
133,B,30.94,6820,-0.01
133,E,32.94,7696,0.82
133,D,33.96,7596,0.82
133,E,36.03,7696,0.84
133,A,37.38,6860,-0.04
133,E,40.48,7736,0.91
133,A,41.95,6740,0.01
133,C,45.1,6740,0.01
133,X,46.78,6875,0.87
134,G,9.98,7336,0.79
134,D,11.77,7516,0.84
134,F,13.79,10078,0.69
134,D,14.51,7576,0.73
134,C,16.76,6740,0.01
134,A,18.5,6760,0.01
134,C,21.66,6900,-0.01
134,G,23.32,7456,0.83
134,C,25.63,6860,-0.01
134,A,27.45,6800,0.0
134,F,30.63,10058,0.67
134,B,31.84,6820,0.0
134,A,33.85,6820,0.0
134,B,36.98,6760,0.01
134,D,38.61,7636,0.71
134,E,40.76,7636,0.76
134,B,42.28,6880,-0.02
134,G,44.09,7336,0.77
134,A,46.46,6820,-0.0
134,B,49.58,6740,0.01
134,E,51.53,7716,0.83
134,D,52.47,7536,0.84
134,C,54.71,6900,-0.01
134,G,56.6,7496,0.68
134,E,58.78,7536,0.58
134,C,60.33,6760,0.0
134,B,62.19,6780,-0.01
134,C,64.0,6900,-0.01
134,G,65.87,7496,0.68
134,B,68.05,6840,-0.01
134,E,70.11,7656,0.72
134,A,71.41,6900,-0.04
134,F,74.43,10038,0.74
134,X,75.4,6875,0.9
135,B,9.96,6860,-0.01
135,F,11.77,9998,0.79
135,B,12.93,6740,0.01
135,F,14.77,9898,0.84
135,B,15.84,6820,0.0
135,D,17.29,7696,0.66
135,F,19.35,9798,0.87
135,C,20.42,6880,-0.01
135,B,22.24,6760,0.01
135,G,24.13,7356,0.76
135,C,26.29,6780,0.01
135,B,28.04,6740,0.01
135,D,29.62,7716,0.61
135,B,31.82,6740,0.01
135,F,33.85,9818,0.87
135,A,34.86,6880,-0.04
135,D,37.61,7476,0.84
135,B,39.83,6820,-0.01
135,D,41.28,7496,0.83
135,E,43.43,7796,0.84
135,X,44.7,6875,0.95
136,A,9.97,6720,0.01
136,B,13.33,6800,0.0
136,A,15.19,6700,0.02
136,B,18.53,6900,-0.02
136,F,20.31,10078,0.69
136,A,21.41,6840,-0.03
136,C,24.54,6860,-0.01
136,E,26.43,7756,0.84
136,F,27.83,9958,0.87
136,D,28.57,7736,0.6
136,B,30.61,6740,0.01
136,D,32.18,7476,0.73
136,F,34.22,9898,0.91
136,B,35.44,6740,0.01
136,E,37.52,7736,0.82
136,A,38.88,6720,0.01
136,E,41.99,7736,0.91
136,G,43.31,7336,0.77
136,X,45.45,6875,0.94
137,D,9.58,7596,0.79
137,A,11.63,6820,0.0
137,G,14.82,7476,0.72
137,E,17.22,7516,0.57
137,C,18.67,6740,0.01
137,G,20.34,7436,0.84
137,F,22.64,9778,0.87
137,A,23.78,6820,-0.0
137,B,26.82,6860,-0.01
137,X,28.63,6875,0.94
138,D,9.58,7516,0.82
138,A,11.71,6740,0.01
138,G,14.96,7356,0.73
138,D,16.86,7456,0.78
138,C,18.93,6700,0.01
138,D,20.25,7536,0.79
138,B,22.28,6740,0.01
138,G,24.3,7376,0.86
138,B,26.61,6880,-0.01
138,E,28.61,7556,0.6
138,B,29.94,6900,-0.02
138,F,31.74,10038,0.71
138,A,32.8,6780,0.0
138,C,35.87,6780,0.0
138,F,37.75,9778,0.88
138,C,38.99,6780,0.0
138,E,40.71,7836,0.73
138,C,42.02,6740,0.01
138,G,43.75,7456,0.82
138,F,45.98,10038,0.7
138,C,47.11,6740,0.01
138,A,48.9,6720,0.01
138,B,51.98,6840,-0.01
138,C,54.02,6900,-0.01
138,E,55.85,7636,0.72
138,A,57.28,6760,0.01
138,E,60.49,7736,0.85
138,D,61.41,7636,0.68
138,X,63.4,6875,0.91
139,B,9.99,6740,0.01
139,G,12.06,7576,0.59
139,A,14.24,6780,0.01
139,E,17.4,7596,0.68
139,A,18.95,6840,-0.03
139,D,21.71,7596,0.79
139,E,23.9,7736,0.84
139,A,25.29,6720,0.01
139,G,28.51,7436,0.83
139,C,30.82,6820,-0.01
139,F,32.71,9958,0.85
139,X,33.68,6875,0.9
140,F,9.96,9898,0.92
140,E,11.03,7536,0.59
140,A,12.6,6860,-0.04
140,F,15.74,9978,0.83
140,A,16.81,6740,0.01
140,C,19.92,6720,0.01
140,E,21.65,7816,0.81
140,C,23.1,6720,0.02
140,F,24.77,9918,0.82
140,A,25.9,6880,-0.04
140,C,29.14,6840,-0.01
140,A,30.98,6720,0.01
140,C,34.3,6860,-0.01
140,D,35.57,7476,0.76
140,A,37.8,6820,-0.01
140,B,40.85,6740,0.01
140,A,42.92,6720,0.01
140,E,46.26,7676,0.79
140,B,47.58,6900,-0.02
140,G,49.46,7396,0.85
140,X,51.59,6875,0.95
141,C,9.97,6740,0.02
141,B,11.82,6820,-0.01
141,C,13.89,6900,-0.01
141,F,15.74,10018,0.71
141,E,16.87,7596,0.68
141,G,18.2,7416,0.86
141,C,20.56,6720,0.01
141,B,22.51,6740,0.01
141,C,24.43,6800,0.01
141,E,26.23,7636,0.71
141,G,27.55,7356,0.81
141,F,29.7,9798,0.81
141,C,30.8,6840,0.0
141,B,32.67,6720,0.01
141,F,34.51,10018,0.78
141,C,35.73,6840,-0.01
141,E,37.54,7776,0.86
141,B,38.93,6860,-0.01
141,A,41.01,6820,-0.0
141,C,44.08,6840,0.0
141,D,45.39,7616,0.75
141,X,47.39,6875,0.92
142,B,10.0,6820,-0.01
142,A,11.93,6900,-0.04
142,B,15.07,6760,0.0
142,F,17.09,9958,0.82
142,C,18.18,6860,-0.01
142,E,19.93,7716,0.87
142,F,21.23,9818,0.87
142,D,21.93,7756,0.56
142,A,23.96,6740,0.01
142,C,27.26,6840,-0.01
142,F,29.08,9778,0.86
142,C,30.19,6740,0.01
142,D,31.64,7676,0.65
142,E,33.74,7536,0.58
142,B,35.06,6740,0.01
142,E,37.08,7656,0.74
142,A,38.42,6720,0.01
142,E,41.7,7716,0.81
142,F,43.04,9838,0.81
142,G,44.08,7416,0.79
142,X,46.21,6875,0.93
143,D,9.59,7496,0.79
143,A,11.63,6860,-0.04
143,F,14.87,9878,0.88
143,E,15.89,7516,0.56
143,D,16.84,7556,0.87
143,A,19.13,6800,0.0
143,D,21.92,7476,0.8
143,C,24.04,6840,0.0
143,B,25.74,6740,0.01
143,E,27.6,7776,0.87
143,C,29.03,6860,-0.01
143,E,30.93,7796,0.82
143,G,32.25,7356,0.8
143,E,34.6,7756,0.8
143,D,35.73,7716,0.64
143,F,37.98,9878,0.8
143,D,38.61,7576,0.79
143,G,40.8,7536,0.66
143,A,43.07,6800,0.0
143,C,46.28,6860,-0.01
143,G,47.97,7556,0.59
143,B,50.19,6740,0.01
143,X,52.02,6875,0.9
144,E,9.55,7796,0.83
144,A,10.86,6800,0.0
144,F,14.0,10078,0.64
144,E,15.21,7816,0.82
144,D,16.13,7736,0.6
144,C,18.15,6880,-0.01
144,D,19.57,7656,0.69
144,C,21.81,6760,0.01
144,D,23.26,7496,0.84
144,G,25.3,7576,0.56
144,E,27.5,7756,0.89
144,A,28.97,6740,0.01
144,B,32.18,6740,0.01
144,F,34.08,9858,0.83
144,G,35.2,7556,0.61
144,C,37.48,6740,0.01
144,B,39.41,6760,0.0
144,F,41.38,9818,0.85
144,C,42.67,6840,-0.01
144,A,44.39,6760,0.01
144,E,47.49,7596,0.65
144,C,49.02,6880,-0.01
144,B,50.82,6900,-0.02
144,G,52.61,7576,0.59
144,D,54.35,7496,0.61
144,X,56.35,6875,0.9
145,G,9.96,7496,0.7
145,F,12.17,9898,0.81
145,C,13.29,6880,-0.01
145,D,14.61,7536,0.87
145,A,16.69,6740,0.01
145,E,19.78,7796,0.78
145,F,21.19,10018,0.77
145,D,21.89,7536,0.84
145,C,23.93,6780,0.01
145,D,25.23,7536,0.73
145,C,27.53,6740,0.01
145,A,29.31,6760,0.01
145,E,32.46,7576,0.63
145,C,33.99,6880,-0.01
145,E,35.83,7656,0.74
145,G,37.21,7376,0.82
145,A,39.43,6720,0.01
145,E,42.79,7536,0.57
145,A,44.37,6780,0.01
145,C,47.63,6740,0.02
145,B,49.34,6760,0.01
145,X,51.17,6875,0.91
146,G,9.97,7436,0.77
146,D,11.79,7476,0.8
146,G,14.07,7496,0.67
146,C,16.25,6900,-0.01
146,G,18.13,7416,0.84
146,A,20.46,6720,0.01
146,D,23.35,7716,0.62
146,F,25.47,9838,0.92
146,C,26.66,6720,0.01
146,A,28.49,6900,-0.04
146,D,31.35,7476,0.79
146,B,33.4,6860,-0.01
146,D,34.98,7476,0.82
146,B,37.22,6800,0.0
146,D,38.67,7576,0.84
146,G,40.7,7336,0.76
146,B,42.89,6720,0.01
146,A,45.01,6760,0.01
146,F,48.18,9938,0.86
146,D,48.86,7636,0.74
146,B,51.11,6720,0.01
146,E,53.2,7716,0.88
146,B,54.68,6880,-0.02
146,F,56.67,9878,0.92
146,D,57.46,7496,0.84
146,B,59.68,6860,-0.02
146,E,61.62,7536,0.58
146,A,63.08,6760,0.01
146,F,66.38,9798,0.9
146,G,67.47,7596,0.56
146,C,69.59,6840,0.0
146,X,71.24,6875,0.87
147,F,9.95,9798,0.9
147,D,10.8,7676,0.67
147,E,13.02,7716,0.87
147,G,14.53,7556,0.64
147,D,16.31,7716,0.65
147,E,18.38,7816,0.78
147,F,19.81,10018,0.79
147,E,21.03,7616,0.7
147,D,22.02,7696,0.62
147,C,24.11,6860,-0.01
147,F,25.99,9838,0.92
147,E,27.02,7616,0.7
147,C,28.33,6700,0.01
147,D,29.86,7696,0.61
147,F,32.01,9858,0.87
147,E,33.19,7556,0.61
147,B,34.63,6800,0.0
147,A,36.54,6740,0.01
147,B,39.76,6800,-0.01
147,F,41.76,9958,0.83
147,C,42.96,6880,-0.01
147,B,44.71,6720,0.01
147,A,46.69,6740,0.01
147,D,49.53,7676,0.69
147,C,51.79,6700,0.01
147,F,53.62,9958,0.84
147,B,54.83,6740,0.01
147,F,56.75,9898,0.89
147,G,57.89,7496,0.74
147,F,60.2,10058,0.69
147,B,61.19,6780,0.0
147,A,63.28,6840,-0.03
147,C,66.46,6840,-0.01
147,D,67.91,7556,0.9
147,E,70.18,7796,0.84
147,X,71.47,6875,0.89
148,A,9.96,6880,-0.04
148,D,12.61,7496,0.81
148,F,14.65,9878,0.82
148,G,15.82,7356,0.75
148,C,17.99,6840,-0.01
148,E,19.89,7556,0.63
148,B,21.23,6700,0.01
148,X,23.06,6875,0.93
149,F,9.97,9978,0.8
149,G,10.96,7596,0.53
149,C,13.11,6880,-0.01
149,D,14.63,7556,0.83
149,F,16.67,10018,0.77
149,C,17.67,6760,0.01
149,F,19.49,9998,0.81
149,A,20.66,6860,-0.04
149,F,23.83,9998,0.74
149,C,24.87,6740,0.01
149,D,26.34,7516,0.84
149,F,28.48,9938,0.88
149,G,29.64,7456,0.72
149,E,31.82,7776,0.88
149,B,33.22,6800,0.0
149,X,35.02,6875,0.92
150,B,9.97,6780,0.0
150,E,11.93,7696,0.84
150,C,13.42,6720,0.01
150,E,15.26,7756,0.83
150,B,16.61,6740,0.01
150,E,18.59,7756,0.78
150,D,19.58,7636,0.73
150,G,21.6,7516,0.71
150,C,23.87,6860,-0.01
150,G,25.59,7496,0.69
150,C,27.77,6780,0.01
150,G,29.63,7496,0.7
150,A,31.77,6780,0.0
150,D,34.46,7556,0.81
150,F,36.52,9798,0.83
150,C,37.74,6780,0.01
150,E,39.44,7656,0.77
150,G,40.71,7556,0.6
150,E,42.91,7676,0.83
150,D,43.87,7696,0.63
150,A,46.01,6760,0.01
150,E,49.23,7516,0.56
150,G,50.72,7576,0.59
150,D,52.47,7596,0.84
150,F,54.5,9838,0.86
150,C,55.76,6800,0.0
150,B,57.68,6720,0.01
150,X,59.51,6875,0.89
151,D,9.6,7656,0.7
151,G,11.62,7416,0.74
151,D,13.44,7476,0.77
151,F,15.53,9798,0.86
151,B,16.6,6780,0.0
151,G,18.52,7376,0.79
151,B,20.66,6900,-0.02
151,A,22.66,6840,-0.04
151,B,25.85,6760,0.01
151,E,27.74,7616,0.72
151,B,29.27,6760,0.01
151,E,31.13,7676,0.78
151,D,32.09,7496,0.86
151,C,34.2,6820,-0.01
151,E,35.88,7656,0.78
151,G,37.41,7496,0.71
151,C,39.62,6720,0.02
151,G,41.3,7516,0.67
151,E,43.47,7556,0.62
151,C,44.85,6900,-0.02
151,F,46.58,9878,0.87
151,E,47.69,7516,0.55
151,D,48.88,7476,0.8
151,B,51.09,6840,-0.01
151,F,53.04,9998,0.78
151,D,53.66,7756,0.56
151,G,55.77,7476,0.75
151,D,57.54,7516,0.8
151,B,59.77,6780,0.0
151,E,61.83,7716,0.83
151,F,63.29,10018,0.79
151,E,64.49,7516,0.57
151,G,65.97,7576,0.59
151,F,68.21,9938,0.76
151,C,69.39,6800,0.0
151,G,71.04,7456,0.73
151,A,73.47,6780,0.0
151,X,76.5,6875,0.91
152,B,9.99,6740,0.01
152,A,11.95,6880,-0.04
152,D,14.7,7536,0.77
152,F,16.69,9958,0.85
152,B,17.92,6840,-0.01
152,E,19.77,7596,0.68
152,F,21.2,9978,0.76
152,D,21.81,7496,0.88
152,C,23.86,6760,0.01
152,D,25.26,7536,0.81
152,F,27.44,9818,0.87
152,C,28.69,6820,0.0
152,F,30.41,9858,0.84
152,A,31.62,6700,0.02
152,F,34.82,9918,0.91
152,E,35.93,7516,0.57
152,D,36.93,7456,0.76
152,C,39.2,6900,-0.01
152,G,40.9,7416,0.84
152,X,43.03,6875,0.93
153,E,9.55,7536,0.58
153,D,10.71,7496,0.8
153,F,12.94,10078,0.65
153,B,14.1,6860,-0.01
153,F,16.04,10058,0.68
153,G,17.1,7396,0.82
153,E,19.47,7736,0.88
153,F,20.89,9938,0.87
153,C,21.97,6880,0.0
153,A,23.8,6780,0.01
153,B,26.88,6720,0.01
153,C,28.98,6820,0.0
153,E,30.67,7656,0.8
153,D,31.68,7636,0.76
153,B,33.83,6720,0.02
153,F,35.72,9758,0.83
153,G,36.87,7556,0.62
153,A,39.1,6820,-0.03
153,X,42.13,6875,0.93
154,D,9.56,7496,0.81
154,F,11.78,10018,0.72
154,G,13.03,7356,0.78
154,F,15.33,9898,0.8
154,G,16.3,7556,0.6
154,B,18.58,6840,-0.01
154,F,20.6,9958,0.82
154,G,21.6,7576,0.58
154,C,23.76,6840,-0.01
154,A,25.55,6820,0.0
154,B,28.72,6880,-0.02
154,G,30.51,7476,0.73
154,C,32.78,6860,-0.01
154,E,34.47,7716,0.81
154,X,35.76,6875,0.87
155,G,9.97,7356,0.83
155,B,12.21,6880,-0.01
155,A,14.17,6880,-0.04
155,E,17.2,7776,0.82
155,A,18.72,6800,0.0
155,D,21.64,7576,0.83
155,G,23.84,7516,0.69
155,D,25.58,7716,0.63
155,G,27.58,7516,0.72
155,F,29.92,9938,0.76
155,C,31.04,6900,-0.01
155,X,32.67,6875,0.89
156,A,9.96,6840,-0.03
156,G,13.18,7336,0.76
156,E,15.35,7656,0.77
156,A,16.92,6760,0.01
156,E,20.19,7596,0.71
156,A,21.53,6740,0.01
156,D,24.26,7636,0.71
156,A,26.3,6800,0.0
156,F,29.34,10038,0.74
156,B,30.5,6780,0.0
156,A,32.59,6780,0.0
156,E,35.75,7516,0.56
156,F,37.04,9758,0.83
156,A,38.15,6820,0.0
156,G,41.3,7456,0.82
156,E,43.52,7816,0.82
156,C,44.91,6780,0.01
156,F,46.6,10058,0.7
156,B,47.77,6760,0.01
156,F,49.72,9858,0.83
156,C,50.88,6700,0.01
156,D,52.31,7716,0.64
156,C,54.49,6720,0.01
156,G,56.33,7356,0.83
156,B,58.7,6720,0.01
156,G,60.5,7576,0.59
156,A,62.74,6700,0.01
156,G,66.01,7496,0.72
156,A,68.15,6760,0.01
156,D,71.04,7716,0.6
156,F,73.14,10098,0.63
156,D,73.74,7456,0.72
156,B,75.95,6720,0.01
156,E,77.82,7736,0.86
156,X,79.11,6875,0.89
157,D,9.58,7556,0.87
157,C,11.72,6780,0.01
157,A,13.63,6820,0.0
157,E,16.91,7636,0.74
157,A,18.25,6740,0.01
157,D,21.1,7656,0.71
157,E,23.31,7696,0.84
157,B,24.63,6800,0.0
157,F,26.59,9938,0.86
157,B,27.59,6800,-0.01
157,A,29.55,6860,-0.04
157,F,32.63,9838,0.84
157,E,33.65,7656,0.79
157,D,34.7,7756,0.58
157,G,36.83,7556,0.63
157,X,38.94,6875,0.95
158,A,9.99,6720,0.01
158,D,12.71,7576,0.84
158,E,14.76,7536,0.6
158,D,15.9,7676,0.67
158,E,18.03,7716,0.88
158,G,19.33,7576,0.58
158,E,21.47,7556,0.59
158,B,23.0,6880,-0.02
158,E,25.02,7536,0.58
158,B,26.52,6860,-0.01
158,G,28.47,7396,0.76
158,E,30.69,7796,0.79
158,F,32.03,10078,0.69
158,E,33.05,7656,0.75
158,A,34.38,6800,0.0
158,D,37.21,7456,0.78
158,G,39.39,7356,0.72
158,F,41.6,9958,0.78
158,B,42.63,6880,-0.02
158,D,44.28,7496,0.85
158,A,46.5,6760,0.01
158,C,49.69,6780,0.01
158,A,51.43,6700,0.02
158,G,54.7,7336,0.7
158,F,57.02,9878,0.85
158,G,58.17,7356,0.78
158,A,60.39,6740,0.01
158,E,63.57,7836,0.76
158,C,64.99,6840,-0.01
158,A,66.67,6820,-0.0
158,G,69.81,7376,0.87
158,F,72.04,9878,0.81
158,A,73.1,6740,0.01
158,B,76.33,6720,0.01
158,G,78.36,7516,0.73
158,F,80.47,9978,0.78
158,C,81.51,6800,0.0
158,G,83.18,7436,0.77
158,E,85.45,7676,0.77
158,F,86.74,10018,0.77
158,B,87.9,6700,0.01
158,D,89.6,7536,0.84
158,X,91.61,6875,0.91
159,B,9.98,6820,-0.01
159,F,12.03,9998,0.71
159,D,12.81,7716,0.6
