Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
239,E,48.02,7536,0.59
239,C,49.33,6740,0.01
239,F,51.17,9918,0.88
239,D,51.91,7476,0.75
239,B,54.0,6760,0.0
239,G,55.97,7356,0.75
239,X,58.12,6875,0.94
240,G,9.93,7576,0.58
240,E,12.17,7696,0.87
240,A,13.72,6800,0.0
240,B,16.86,6760,0.01
240,E,18.82,7576,0.64
240,C,20.14,6860,0.0
240,B,22.0,6880,-0.01
240,G,24.01,7416,0.84
240,D,25.78,7576,0.78
240,E,28.0,7716,0.83
240,B,29.31,6720,0.01
240,G,31.17,7476,0.79
240,A,33.48,6740,0.01
240,D,36.36,7756,0.6
240,G,38.49,7536,0.66
240,B,40.65,6860,-0.02
240,A,42.63,6800,0.0
240,D,45.33,7656,0.66
240,G,47.43,7536,0.7
240,D,49.19,7656,0.72
240,C,51.19,6820,0.0
240,F,52.97,10018,0.79
240,G,53.96,7376,0.8
240,F,56.14,9818,0.79
240,C,57.38,6800,0.0
240,A,59.24,6820,0.0
240,G,62.43,7396,0.84
240,C,64.57,6720,0.01
240,E,66.42,7676,0.81
240,F,67.73,9758,0.83
240,E,68.8,7536,0.56
240,C,70.15,6800,-0.01
240,B,71.96,6800,0.0
240,C,73.87,6880,-0.01
240,G,75.52,7536,0.66
240,A,77.82,6780,0.01
240,F,80.93,9798,0.87
240,B,82.09,6760,0.01
240,G,83.96,7496,0.76
240,C,86.31,6880,-0.01
240,B,87.98,6760,0.0
240,E,89.95,7756,0.9
240,G,91.27,7536,0.61
240,A,93.46,6880,-0.04
240,G,96.54,7536,0.65
240,A,98.87,6840,-0.04
240,E,102.08,7656,0.78
240,F,103.51,9818,0.86
240,A,104.74,6740,0.01
240,C,108.04,6860,-0.01
240,A,109.84,6760,0.01
240,E,113.12,7696,0.79
240,F,114.47,10058,0.69
240,C,115.48,6880,-0.01
240,D,116.99,7676,0.66
240,X,118.98,6875,0.92
241,C,9.98,6780,0.0
241,D,11.51,7536,0.86
241,C,13.72,6780,0.01
241,G,15.43,7516,0.7
241,F,17.55,9858,0.91
241,A,18.64,6860,-0.04
241,F,21.89,9838,0.91
241,A,23.07,6720,0.02
241,E,26.2,7636,0.75
241,A,27.61,6780,0.01
241,B,30.76,6700,0.01
241,X,32.58,6875,0.94
242,B,10.0,6880,-0.02
242,D,11.49,7496,0.84
242,F,13.72,9898,0.88
242,E,14.82,7676,0.82
242,D,15.98,7656,0.69
242,F,18.06,9938,0.79
242,G,19.11,7476,0.8
242,E,21.37,7576,0.65
242,F,22.67,9878,0.92
242,A,23.8,6780,0.0
242,G,27.08,7496,0.72
242,C,29.28,6720,0.01
242,X,30.96,6875,0.86
243,F,9.95,10038,0.74
243,B,11.14,6720,0.01
243,A,13.17,6780,0.01
243,E,16.36,7816,0.77
243,G,17.89,7396,0.84
243,D,19.81,7616,0.77
243,E,21.99,7536,0.6
243,F,23.32,9898,0.82
243,C,24.38,6800,0.0
243,X,26.03,6875,0.9
244,B,9.99,6780,0.0
244,C,12.07,6720,0.01
244,B,13.75,6820,-0.01
244,A,15.67,6840,-0.03
244,D,18.49,7656,0.69
244,G,20.63,7356,0.82
244,C,22.79,6800,0.0
244,D,24.25,7636,0.73
244,G,26.31,7336,0.73
244,C,28.47,6840,-0.01
244,G,30.35,7356,0.72
244,B,32.72,6880,-0.02
244,F,34.65,10078,0.68
244,D,35.31,7676,0.66
244,C,37.48,6780,0.0
244,D,39.04,7496,0.88
244,B,41.26,6820,-0.01
244,C,43.35,6700,0.01
244,D,44.71,7576,0.81
244,C,46.88,6820,0.01
244,B,48.66,6860,-0.01
244,A,50.48,6860,-0.04
244,B,53.68,6740,0.01
244,C,55.55,6860,-0.01
244,F,57.25,9898,0.85
244,E,58.41,7516,0.55
244,D,59.39,7536,0.86
244,A,61.52,6860,-0.04
244,D,64.23,7476,0.74
244,E,66.51,7756,0.85
244,B,68.0,6900,-0.02
244,A,69.92,6820,-0.0
244,E,73.11,7616,0.7
244,A,74.56,6760,0.01
244,E,77.7,7616,0.71
244,D,78.85,7676,0.67
244,B,81.1,6740,0.01
244,D,82.79,7556,0.86
244,E,85.04,7636,0.77
244,D,86.17,7676,0.65
244,C,88.3,6740,0.01
244,D,89.59,7516,0.78
244,B,91.69,6860,-0.01
244,G,93.5,7496,0.72
244,A,95.81,6820,0.0
244,B,98.94,6760,0.0
244,A,100.78,6820,-0.0
244,B,104.06,6860,-0.01
244,F,106.06,9878,0.89
244,X,107.05,6875,0.94
245,B,9.99,6880,-0.01
245,D,11.59,7696,0.63
245,B,13.66,6820,-0.01
245,E,15.75,7576,0.65
245,F,17.12,9818,0.92
245,B,18.3,6780,0.0
245,C,20.34,6700,0.01
245,A,22.05,6860,-0.04
245,B,25.09,6720,0.01
245,D,26.72,7536,0.85
245,A,28.87,6780,0.01
245,G,32.12,7416,0.76
245,E,34.31,7756,0.85
245,C,35.62,6800,0.01
245,G,37.3,7556,0.62
245,A,39.57,6720,0.01
245,F,42.82,10018,0.77
245,A,43.95,6840,-0.03
245,B,47.16,6780,0.0
245,G,49.13,7356,0.8
245,A,51.32,6880,-0.04
245,E,54.53,7696,0.79
245,A,55.86,6900,-0.04
245,D,58.71,7536,0.79
245,X,60.72,6875,0.92
246,C,10.0,6820,-0.01
246,B,11.7,6840,-0.01
246,D,13.21,7696,0.61
246,B,15.24,6740,0.01
246,D,16.71,7536,0.83
246,C,18.76,6720,0.01
246,A,20.6,6840,-0.03
246,D,23.3,7696,0.61
246,C,25.54,6860,-0.01
246,E,27.45,7576,0.64
246,C,28.9,6740,0.01
246,A,30.86,6840,-0.03
246,F,34.03,10038,0.72
246,A,35.25,6760,0.01
246,C,38.57,6720,0.01
246,G,40.3,7596,0.55
246,X,42.39,6875,0.87
247,D,9.58,7696,0.65
247,E,11.67,7736,0.86
247,A,13.15,6760,0.01
247,G,16.3,7576,0.57
247,D,18.13,7776,0.58
247,B,20.22,6880,-0.02
247,C,22.18,6720,0.02
247,E,23.96,7616,0.7
247,F,25.24,9998,0.78
247,X,26.2,6875,0.93
248,F,9.98,9978,0.77
248,A,11.2,6840,-0.03
248,G,14.35,7436,0.73
248,B,16.54,6800,0.0
248,A,18.38,6800,0.0
248,F,21.66,10058,0.73
248,C,22.81,6840,-0.01
248,G,24.59,7596,0.56
248,A,26.96,6840,-0.03
248,F,30.09,9818,0.77
248,E,31.1,7656,0.77
248,D,32.05,7556,0.88
248,X,34.06,6875,0.84
249,C,9.98,6900,-0.02
249,A,11.63,6740,0.01
249,F,14.72,9838,0.9
249,C,15.72,6780,0.01
249,D,17.24,7516,0.88
249,A,19.28,6720,0.01
249,G,22.39,7476,0.8
249,C,24.71,6860,-0.01
249,E,26.36,7676,0.8
249,C,27.66,6760,0.01
249,B,29.4,6900,-0.02
249,E,31.4,7576,0.61
249,A,32.84,6760,0.01
249,E,35.92,7656,0.75
249,C,37.47,6820,-0.01
249,B,39.14,6900,-0.02
249,G,41.15,7436,0.74
249,D,42.97,7676,0.66
249,C,45.2,6840,0.0
249,E,47.08,7796,0.84
249,F,48.59,9878,0.86
249,X,49.56,6875,0.89
250,D,9.58,7496,0.78
250,A,11.66,6800,0.0
250,G,14.9,7496,0.77
250,F,17.17,9938,0.8
250,B,18.42,6740,0.01
250,G,20.26,7396,0.81
250,E,22.46,7716,0.86
250,D,23.54,7516,0.85
250,E,25.62,7816,0.8
250,F,26.92,10018,0.68
250,G,27.9,7556,0.61
250,E,30.25,7536,0.59
250,D,31.37,7556,0.82
250,C,33.58,6760,0.01
250,X,35.24,6875,0.9
251,G,9.95,7336,0.8
251,D,11.91,7576,0.85
251,C,14.1,6740,0.0
251,D,15.41,7596,0.8
251,A,17.63,6900,-0.04
251,B,20.89,6800,-0.01
251,F,22.94,9798,0.8
251,G,24.13,7556,0.62
251,F,26.5,9758,0.83
251,C,27.64,6880,-0.01
251,G,29.38,7376,0.84
251,D,31.3,7696,0.65
251,A,33.32,6780,0.0
251,C,36.44,6720,0.02
251,D,37.99,7636,0.7
251,E,40.06,7636,0.74
251,B,41.54,6760,0.0
251,D,43.01,7576,0.83
251,B,45.26,6860,-0.01
251,F,47.2,9958,0.8
251,E,48.43,7616,0.69
251,C,49.81,6880,-0.01
251,A,51.56,6860,-0.04
251,E,54.6,7716,0.87
251,A,56.01,6760,0.01
251,B,59.2,6780,0.01
251,G,61.06,7476,0.76
251,X,63.18,6875,0.88
252,G,9.97,7356,0.82
252,F,12.19,9978,0.81
252,A,13.35,6860,-0.04
252,F,16.6,9818,0.93
252,G,17.73,7536,0.68
252,A,19.97,6720,0.02
252,F,23.11,9978,0.79
252,B,24.11,6840,-0.01
252,G,25.93,7476,0.76
252,F,28.31,9898,0.88
252,C,29.46,6820,-0.01
252,E,31.4,7536,0.58
252,F,32.7,10058,0.72
252,A,33.72,6740,0.01
252,D,36.42,7736,0.59
252,G,38.41,7436,0.73
252,D,40.2,7476,0.75
252,A,42.29,6820,-0.02
252,C,45.42,6860,-0.01
252,B,47.3,6860,-0.01
252,F,49.26,10038,0.74
252,C,50.37,6700,0.01
252,G,52.31,7336,0.77
252,E,54.64,7816,0.81
252,X,55.92,6875,0.91
253,C,10.0,6760,0.01
253,G,11.91,7556,0.64
253,A,14.15,6860,-0.03
253,E,17.4,7596,0.69
253,F,18.92,10078,0.68
253,E,19.97,7756,0.85
253,B,21.37,6800,-0.01
253,D,22.98,7616,0.75
253,F,25.23,9938,0.8
253,E,26.29,7716,0.86
253,A,27.63,6780,0.0
253,E,30.81,7716,0.84
253,G,32.33,7556,0.62
253,E,34.71,7616,0.72
253,D,35.68,7636,0.7
253,G,37.91,7396,0.84
253,A,40.25,6860,-0.04
253,F,43.37,9818,0.88
253,B,44.48,6720,0.01
253,C,46.35,6860,-0.01
253,X,48.01,6875,0.89
254,B,9.97,6760,0.01
254,F,11.93,10018,0.77
254,D,12.68,7536,0.86
254,F,14.67,10078,0.64
254,D,15.34,7516,0.83
254,A,17.58,6740,0.01
254,F,20.69,9978,0.83
254,A,21.95,6900,-0.04
254,E,25.16,7536,0.56
254,C,26.56,6740,0.01
254,A,28.27,6820,-0.0
254,B,31.49,6820,-0.01
254,A,33.51,6740,0.01
254,G,36.8,7356,0.79
254,X,38.94,6875,0.93
255,C,9.97,6840,0.0
255,F,11.8,9858,0.89
255,E,12.9,7716,0.89
255,G,14.27,7536,0.68
255,D,16.0,7576,0.83
255,B,18.09,6820,-0.01
255,G,20.08,7336,0.71
255,B,22.23,6900,-0.02
255,F,24.17,10058,0.73
255,A,25.3,6740,0.01
255,G,28.49,7416,0.78
255,D,30.4,7556,0.87
255,G,32.54,7356,0.78
255,F,34.77,10078,0.69
255,B,35.83,6860,-0.01
255,D,37.52,7556,0.76
255,B,39.79,6760,0.01
255,A,41.86,6740,0.01
255,G,44.96,7536,0.63
255,B,47.11,6740,0.01
255,G,49.02,7536,0.69
255,C,51.39,6740,0.01
255,F,53.33,9858,0.79
255,D,54.14,7716,0.62
255,F,56.18,10018,0.7
255,B,57.33,6700,0.01
255,E,59.34,7516,0.57
255,X,60.63,6875,0.93
256,G,9.96,7396,0.82
256,A,12.25,6840,-0.03
256,C,15.52,6840,-0.01
256,D,16.85,7476,0.83
256,C,19.1,6880,-0.01
256,A,20.78,6880,-0.04
256,F,24.05,9898,0.89
256,D,24.71,7556,0.87
256,G,26.86,7356,0.8
256,C,29.08,6720,0.01
256,D,30.38,7576,0.74
256,A,32.6,6880,-0.04
256,F,35.66,9758,0.84
256,G,36.66,7576,0.59
256,A,38.89,6700,0.02
256,C,42.17,6760,-0.01
256,E,44.04,7756,0.84
256,F,45.52,10038,0.7
256,G,46.49,7396,0.82
256,F,48.64,9818,0.89
256,A,49.85,6760,0.0
256,B,53.05,6780,0.0
256,X,54.87,6875,0.91
257,G,9.96,7376,0.75
257,F,12.16,9938,0.81
257,E,13.3,7776,0.88
257,G,14.85,7496,0.69
257,B,17.04,6900,-0.02
257,D,18.66,7636,0.72
257,A,20.82,6840,-0.03
257,B,24.05,6860,-0.01
257,E,25.98,7736,0.89
257,F,27.36,9798,0.82
257,E,28.41,7696,0.83
257,F,29.72,9818,0.8
257,D,30.57,7456,0.76
257,G,32.59,7576,0.6
257,B,34.82,6820,-0.01
257,D,36.46,7676,0.68
257,C,38.73,6860,-0.01
257,X,40.36,6875,0.91
258,C,10.0,6880,-0.02
258,B,11.81,6840,-0.01
258,A,13.72,6840,-0.04
258,E,16.9,7576,0.64
258,G,18.33,7536,0.65
258,F,20.57,9878,0.88
258,C,21.61,6860,-0.01
258,D,22.87,7556,0.83
258,C,25.03,6820,-0.01
258,D,26.45,7676,0.68
258,F,28.52,9938,0.87
258,A,29.61,6800,0.0
258,B,32.71,6720,0.01
258,D,34.34,7636,0.73
258,A,36.5,6880,-0.04
258,D,39.16,7536,0.82
258,F,41.37,9858,0.88
258,E,42.38,7636,0.75
258,F,43.78,9778,0.83
258,B,44.8,6880,-0.02
258,F,46.59,9818,0.9
258,C,47.6,6840,-0.01
258,G,49.44,7456,0.8
258,X,51.55,6875,0.86
259,E,9.57,7636,0.71
259,G,11.06,7436,0.83
259,F,13.28,10038,0.74
259,B,14.38,6700,0.01
259,C,16.37,6740,0.01
259,D,17.83,7756,0.59
259,B,20.05,6720,0.01
259,F,22.11,9798,0.88
259,A,23.32,6760,0.01
259,X,26.37,6875,0.92
260,E,9.56,7736,0.81
260,D,10.62,7616,0.77
260,F,12.84,9978,0.79
260,C,13.89,6880,-0.01
260,E,15.55,7556,0.62
260,B,17.1,6700,0.01
260,E,19.24,7536,0.57
260,D,20.25,7476,0.8
260,B,22.56,6880,-0.02
260,E,24.46,7816,0.83
260,D,25.42,7676,0.63
260,B,27.5,6780,0.01
260,F,29.58,9858,0.86
260,C,30.79,6740,0.01
260,B,32.57,6760,0.0
260,C,34.41,6880,-0.01
260,G,36.13,7456,0.83
260,E,38.3,7796,0.83
260,C,39.77,6900,-0.01
260,D,41.08,7696,0.61
260,E,43.27,7816,0.8
260,B,44.61,6900,-0.02
260,E,46.42,7636,0.74
260,D,47.4,7476,0.82
260,G,49.68,7416,0.9
260,B,51.91,6860,-0.01
260,A,53.95,6800,0.0
260,X,56.99,6875,0.9
261,G,9.94,7456,0.81
261,C,12.25,6740,0.01
261,B,13.94,6900,-0.02
261,E,15.96,7776,0.78
261,F,17.37,9878,0.83
261,C,18.4,6820,-0.01
261,F,20.21,10058,0.67
261,A,21.36,6900,-0.04
261,E,24.65,7716,0.81
261,D,25.72,7516,0.81
261,G,27.73,7416,0.79
261,C,29.9,6900,-0.01
261,B,31.71,6780,0.01
261,D,33.34,7516,0.85
261,E,35.42,7736,0.83
261,D,36.34,7676,0.64
261,B,38.39,6900,-0.02
261,E,40.19,7796,0.77
261,C,41.54,6800,0.01
261,B,43.27,6780,0.0
261,G,45.14,7356,0.82
261,E,47.52,7556,0.61
261,D,48.54,7516,0.87
261,G,50.57,7536,0.65
261,B,52.93,6720,0.01
261,A,54.9,6740,0.01
261,D,57.74,7536,0.84
261,C,60.01,6800,0.0
261,F,61.74,9798,0.87
261,X,62.73,6875,0.9
262,E,9.66,7816,0.8
262,F,11.09,9818,0.88
262,G,12.32,7516,0.66
262,D,14.09,7636,0.73
262,A,16.32,6800,0.0
262,B,19.45,6820,-0.01
262,F,21.47,9958,0.82
262,G,22.49,7476,0.82
262,E,24.81,7616,0.73
262,C,26.19,6760,0.01
262,X,27.84,6875,0.88
263,E,9.56,7756,0.84
263,C,10.87,6900,-0.01
263,D,12.2,7576,0.82
263,G,14.45,7476,0.7
263,B,16.69,6760,0.0
263,A,18.57,6840,-0.03
263,D,21.37,7596,0.82
263,B,23.39,6760,0.0
263,E,25.3,7656,0.77
263,C,26.65,6860,-0.01
263,D,28.06,7476,0.79
263,F,30.12,9778,0.83
263,X,31.1,6875,0.87
264,B,9.97,6900,-0.01
264,E,11.87,7716,0.77
264,A,13.16,6880,-0.04
264,E,16.43,7676,0.74
264,A,17.88,6740,0.01
264,B,21.19,6760,0.0
264,E,23.04,7556,0.61
264,G,24.45,7396,0.78
264,A,26.86,6780,0.0
264,C,30.03,6880,-0.01
264,E,31.73,7716,0.83
264,G,33.04,7376,0.79
264,E,35.23,7776,0.84
264,D,36.31,7476,0.77
264,A,38.55,6740,0.01
264,F,41.79,9898,0.82
264,X,42.78,6875,0.94
265,A,9.96,6800,0.0
265,D,12.64,7756,0.62
265,B,14.7,6800,-0.01
265,G,16.56,7376,0.81
265,D,18.41,7676,0.69
265,E,20.43,7676,0.83
265,A,21.76,6760,0.01
265,F,24.88,9878,0.9
265,D,25.67,7756,0.57
265,G,27.65,7356,0.77
265,E,30.04,7616,0.69
265,D,31.03,7656,0.72
265,G,33.08,7336,0.77
265,A,35.29,6720,0.01
265,E,38.57,7736,0.88
265,C,40.13,6700,0.01
265,D,41.45,7496,0.83
265,B,43.64,6740,0.01
265,C,45.6,6900,-0.01
265,A,47.5,6740,0.01
265,F,50.73,9838,0.87
265,A,51.84,6900,-0.04
265,F,54.87,9778,0.78
265,B,56.1,6720,0.01
265,C,58.1,6820,0.0
265,G,59.92,7576,0.58
265,B,62.03,6800,0.0
265,A,64.07,6820,-0.03
265,G,67.11,7456,0.83
265,E,69.44,7656,0.73
265,X,70.72,6875,0.89
266,B,9.97,6760,0.01
266,D,11.55,7476,0.77
266,C,13.82,6760,0.01
266,A,15.75,6840,-0.03
266,G,18.95,7576,0.59
266,F,21.26,9898,0.9
266,B,22.46,6840,-0.01
266,A,24.31,6720,0.01
266,F,27.41,9798,0.89
266,A,28.46,6880,-0.04
266,C,31.66,6800,0.01
266,D,33.14,7496,0.73
266,G,35.24,7576,0.58
266,B,37.59,6820,-0.01
266,G,39.64,7436,0.8
266,C,41.87,6820,0.0
266,B,43.62,6740,0.01
266,F,45.46,9978,0.77
266,G,46.67,7376,0.83
266,A,48.89,6800,0.0
266,G,51.98,7456,0.84
266,E,54.39,7776,0.8
266,C,55.9,6840,0.0
266,G,57.59,7436,0.81
266,B,60.0,6740,0.01
266,D,61.69,7656,0.69
266,E,63.8,7796,0.82
266,A,65.15,6760,0.01
266,C,68.31,6800,0.0
266,E,70.23,7676,0.78
266,G,71.6,7596,0.53
266,C,73.76,6820,0.0
266,B,75.66,6840,-0.01
266,A,77.64,6840,-0.03
266,C,80.88,6860,-0.01
266,F,82.64,9778,0.87
266,X,83.63,6875,0.91
267,C,9.98,6820,-0.01
267,B,11.8,6760,0.0
267,D,13.37,7496,0.86
267,E,15.53,7556,0.62
267,D,16.71,7616,0.77
267,C,18.87,6760,0.01
267,E,20.57,7636,0.74
267,A,22.0,6760,0.01
267,C,25.14,6860,-0.01
267,F,27.01,10078,0.66
267,E,28.01,7756,0.87
267,G,29.31,7516,0.71
267,X,31.43,6875,0.87
268,C,9.97,6840,0.0
268,E,11.75,7596,0.65
268,B,13.2,6860,-0.02
268,F,15.16,9798,0.75
268,B,16.19,6720,0.01
268,G,18.15,7436,0.79
268,C,20.53,6840,0.0
268,D,21.98,7616,0.74
268,C,24.25,6760,0.01
268,E,26.18,7516,0.56
268,A,27.52,6720,0.01
268,E,30.64,7616,0.68
268,A,32.12,6820,-0.03
268,G,35.26,7376,0.82
268,B,37.6,6780,-0.01
268,E,39.49,7756,0.88
268,G,40.88,7536,0.63
268,F,43.24,9918,0.82
268,E,44.29,7536,0.58
268,A,45.61,6820,0.0
268,D,48.46,7596,0.75
268,A,50.5,6780,0.0
268,G,53.56,7516,0.7
268,E,55.69,7696,0.8
268,A,57.02,6840,-0.03
268,C,60.15,6860,-0.01
268,X,61.79,6875,0.88
269,G,9.94,7576,0.58
269,F,12.23,10038,0.72
269,A,13.25,6780,0.0
269,G,16.36,7416,0.85
269,E,18.56,7656,0.78
269,C,19.97,6840,-0.01
269,D,21.26,7676,0.69
269,A,23.33,6800,0.0
269,B,26.47,6720,0.01
269,F,28.58,9898,0.89
269,G,29.73,7336,0.71
269,F,31.9,9858,0.82
269,E,32.9,7776,0.85
269,C,34.34,6820,0.0
269,A,36.18,6820,-0.0
269,G,39.21,7596,0.53
269,D,41.18,7496,0.83
269,F,43.47,10018,0.74
269,G,44.65,7536,0.67
269,E,46.9,7596,0.66
269,F,48.41,9838,0.92
269,G,49.64,7376,0.83
269,E,51.89,7676,0.81
269,B,53.37,6860,-0.01
269,X,55.17,6875,0.93
270,F,9.94,9778,0.78
270,A,11.14,6900,-0.04
270,D,13.97,7656,0.67
270,E,15.99,7736,0.86
270,B,17.36,6700,0.01
270,A,19.36,6800,0.0
270,B,22.67,6840,-0.01
270,G,24.48,7536,0.67
270,D,26.44,7656,0.67
270,A,28.51,6860,-0.03
270,G,31.61,7396,0.72
270,E,33.81,7816,0.78
270,A,35.16,6880,-0.04
270,F,38.39,10058,0.71
270,D,39.18,7696,0.66
270,A,41.23,6760,0.0
270,C,44.47,6780,0.0
270,E,46.37,7616,0.7
270,A,47.94,6880,-0.04
270,F,51.12,9838,0.87
270,E,52.4,7716,0.88
270,C,53.96,6720,0.01
270,E,55.72,7656,0.81
270,B,57.22,6900,-0.02
270,C,59.04,6760,0.01
270,G,60.87,7516,0.65
270,D,62.66,7536,0.83
270,X,64.66,6875,0.92
271,C,10.0,6720,0.01
271,B,11.95,6780,0.0
271,F,13.89,9898,0.85
271,D,14.75,7596,0.74
271,C,16.92,6840,0.0
271,F,18.66,9918,0.88
271,C,19.81,6820,-0.01
271,D,21.13,7616,0.77
271,G,23.23,7536,0.67
271,B,25.6,6800,0.0
271,G,27.41,7456,0.86
271,F,29.58,9758,0.87
271,G,30.71,7556,0.64
271,C,33.02,6760,0.01
271,D,34.5,7736,0.6
271,G,36.52,7456,0.75
271,C,38.76,6820,0.0
271,B,40.59,6840,-0.01
271,E,42.55,7556,0.6
271,B,43.98,6820,-0.01
271,D,45.54,7616,0.77
271,F,47.72,9998,0.81
271,E,48.79,7796,0.82
271,A,50.12,6720,0.01
271,X,53.19,6875,0.95
272,F,9.98,9858,0.93
272,D,10.58,7556,0.81
272,E,12.85,7796,0.83
272,G,14.31,7356,0.77
272,F,16.59,9918,0.85
272,B,17.86,6860,-0.01
272,A,19.93,6840,-0.03
272,B,23.22,6860,-0.01
272,E,25.15,7556,0.61
272,F,26.65,9938,0.78
272,G,27.73,7476,0.74
272,C,30.14,6900,-0.01
272,X,31.77,6875,0.92
273,A,9.98,6820,0.0
273,B,13.19,6880,-0.02
273,F,15.0,9938,0.84
273,C,16.08,6760,0.01
273,E,17.85,7816,0.8
273,B,19.3,6740,0.01
273,G,21.21,7416,0.86
273,F,23.37,9958,0.77
273,G,24.41,7536,0.67
273,B,26.7,6700,0.01
273,A,28.63,6820,-0.0
273,E,31.89,7676,0.81
273,F,33.28,9758,0.79
273,B,34.42,6820,0.0
273,F,36.26,9858,0.92
273,C,37.26,6800,0.0
273,G,39.05,7536,0.64
273,A,41.42,6880,-0.04
273,C,44.46,6820,0.0
273,A,46.28,6860,-0.04
273,G,49.44,7476,0.71
273,B,51.69,6760,0.0
273,E,53.54,7756,0.91
273,A,54.88,6820,0.0
273,E,58.17,7556,0.6
273,C,59.67,6820,0.0
273,B,61.59,6780,0.01
273,F,63.5,10038,0.72
273,E,64.73,7756,0.87
273,C,66.2,6820,0.0
273,E,67.9,7716,0.85
273,C,69.43,6740,0.01
273,F,71.13,9838,0.92
273,C,72.34,6720,0.02
273,E,74.12,7616,0.71
273,G,75.48,7476,0.79
273,C,77.81,6740,0.01
273,E,79.54,7636,0.74
273,A,80.91,6700,0.02
273,C,84.26,6780,0.0
273,E,85.94,7576,0.64
273,F,87.42,9778,0.81
273,A,88.7,6780,0.0
273,D,91.52,7576,0.79
273,X,93.5,6875,0.87
274,C,9.97,6720,0.02
274,E,11.88,7616,0.66
274,B,13.26,6780,0.0
274,E,15.11,7756,0.79
274,F,16.64,10018,0.73
274,E,17.86,7776,0.88
274,A,19.28,6740,0.01
274,D,22.22,7536,0.81
274,G,24.44,7436,0.74
274,C,26.67,6880,0.0
274,B,28.5,6800,0.0
274,G,30.46,7396,0.87
274,E,32.81,7536,0.6
274,D,33.93,7556,0.88
274,F,36.02,10038,0.73
274,E,37.15,7816,0.78
274,A,38.66,6720,0.01
274,X,41.73,6875,0.95
275,D,9.58,7576,0.81
275,A,11.77,6780,0.0
275,D,14.48,7716,0.64
275,F,16.69,9858,0.93
275,B,17.88,6720,0.01
275,F,19.96,10058,0.73
275,G,21.15,7496,0.76
275,D,23.04,7736,0.58
275,A,25.29,6760,0.01
275,E,28.38,7736,0.86
275,A,29.9,6740,0.01
275,D,32.74,7696,0.61
275,B,34.8,6740,0.01
275,G,36.75,7556,0.62
275,C,39.14,6760,0.01
275,A,41.04,6860,-0.04
275,E,44.09,7796,0.78
275,C,45.38,6800,-0.01
275,G,47.2,7456,0.81
275,A,49.43,6700,0.01
275,B,52.6,6720,0.01
275,C,54.71,6720,0.01
275,F,56.58,9818,0.78
275,G,57.58,7556,0.6
275,C,59.75,6780,0.0
275,D,61.18,7476,0.75
275,X,63.2,6875,0.92
276,G,9.99,7376,0.73
276,B,12.13,6800,0.0
276,D,13.64,7696,0.62
276,G,15.76,7556,0.61
276,D,17.58,7496,0.88
276,B,19.79,6840,-0.01
276,E,21.87,7576,0.66
276,B,23.27,6860,-0.01
276,F,25.16,9838,0.89
276,A,26.24,6740,0.01
276,E,29.55,7576,0.62
276,A,30.85,6800,0.01
276,B,34.18,6720,0.01
276,D,35.69,7496,0.79
276,E,37.87,7656,0.71
276,B,39.42,6740,0.0
276,E,41.29,7736,0.86
276,D,42.22,7556,0.84
276,B,44.36,6800,0.0
276,G,46.2,7556,0.61
276,B,48.34,6820,-0.01
276,A,50.26,6820,-0.03
276,B,53.53,6820,0.0
276,A,55.54,6780,0.0
276,D,58.27,7516,0.83
276,E,60.44,7696,0.85
276,G,61.92,7476,0.77
276,B,64.18,6800,-0.01
276,A,66.17,6800,0.0
276,B,69.44,6720,0.01
276,F,71.25,9938,0.78
276,E,72.36,7556,0.62
276,G,73.68,7416,0.84
276,F,75.93,10078,0.67
276,C,77.18,6880,-0.01
276,X,78.81,6875,0.88
277,B,9.97,6800,0.0
277,C,11.88,6820,0.0
277,F,13.64,9758,0.86
277,E,14.64,7776,0.85
277,B,16.11,6880,-0.02
277,A,18.02,6860,-0.04
277,D,20.69,7596,0.75
277,B,22.8,6900,-0.02
277,D,24.38,7596,0.76
277,F,26.43,10038,0.72
277,C,27.5,6860,-0.01
277,D,28.9,7556,0.87
277,F,31.1,9978,0.77
277,E,32.27,7756,0.84
277,G,33.79,7576,0.57
277,X,35.88,6875,0.88
278,F,9.96,9798,0.8
278,B,10.96,6880,-0.02
278,F,12.84,9878,0.81
278,G,14.01,7416,0.8
278,D,15.87,7676,0.62
278,G,18.1,7536,0.7
278,D,19.84,7596,0.78
278,C,21.9,6880,-0.01
278,F,23.78,10038,0.73
278,C,24.87,6780,0.0
278,D,26.24,7616,0.76
278,E,28.41,7716,0.82
278,G,29.79,7476,0.82
278,B,32.1,6700,0.01
278,D,33.68,7556,0.89
278,C,35.76,6740,0.01
278,G,37.42,7456,0.83
278,B,39.76,6860,-0.01
278,A,41.63,6820,-0.0
278,X,44.65,6875,0.91
279,B,10.0,6720,0.01
279,G,11.95,7536,0.67
279,F,14.15,10038,0.75
279,G,15.14,7496,0.71
279,B,17.38,6900,-0.02
279,F,19.21,9818,0.78
279,E,20.37,7556,0.6
279,G,21.73,7356,0.83
279,A,24.05,6820,0.0
279,C,27.23,6880,-0.01
279,G,28.88,7376,0.76
279,C,31.07,6820,0.0
279,F,32.96,9898,0.9
279,A,34.04,6840,-0.04
279,E,37.24,7556,0.58
279,F,38.63,10038,0.74
279,C,39.86,6760,0.0
279,A,41.56,6880,-0.04
