Sequence,Signal Type,Time (s),Frequency (Hz),Correlation Value
112,C,23.24,6846,0.99
112,G,25.1,7435,0.85
112,E,27.3,7675,0.85
112,F,28.7,9909,0.85
112,G,29.78,7459,0.84
112,C,32.02,6846,1.0
112,A,33.82,6774,0.99
112,G,36.91,7363,0.85
112,C,39.26,6894,1.01
112,A,41.1,6894,1.01
112,C,44.19,6774,0.99
112,B,46.12,6822,1.0
112,F,48.12,10006,0.79
112,G,49.24,7459,0.76
112,B,51.62,6870,1.01
112,D,53.28,7963,0.75
112,X,55.27,6882,0.95
113,D,9.58,7939,0.76
113,B,11.78,6726,0.99
113,G,13.84,7531,0.66
113,C,16.06,6846,1.0
113,B,17.77,6774,1.0
113,D,19.27,7747,0.79
113,F,21.29,10054,0.73
113,G,22.46,7531,0.67
113,C,24.59,6774,0.99
113,G,26.44,7363,0.77
113,F,28.63,9837,0.78
113,A,29.68,6750,0.99
113,F,32.98,9909,0.89
113,D,33.61,7915,0.82
113,B,35.76,6870,1.01
113,F,37.79,10006,0.76
113,D,38.42,7747,0.84
113,F,40.49,10078,0.71
113,G,41.63,7507,0.75
113,D,43.55,7915,0.78
113,B,45.77,6870,1.01
113,C,47.74,6774,0.99
113,A,49.55,6870,1.01
113,G,52.82,7435,0.82
113,E,55.08,7675,0.85
113,X,56.38,6882,0.87
114,G,9.96,7387,0.81
114,B,12.11,6726,0.99
114,F,14.15,9957,0.78
114,B,15.25,6750,0.99
114,D,16.86,7987,0.7
114,B,18.87,6846,1.01
114,F,20.68,10030,0.76
114,E,21.92,7531,0.59
114,B,23.32,6774,0.99
114,F,25.15,9861,0.81
114,A,26.16,6726,0.99
114,G,29.46,7507,0.68
114,C,31.65,6870,1.01
114,B,33.36,6702,0.99
114,G,35.2,7411,0.87
114,F,37.45,9765,0.84
114,E,38.6,7747,0.82
114,C,39.96,6798,0.99
114,G,41.66,7363,0.8
114,D,43.44,7963,0.7
114,F,45.61,9789,0.88
114,G,46.61,7531,0.67
114,D,48.38,7891,0.84
114,F,50.41,9981,0.8
114,B,51.63,6750,0.99
114,C,53.51,6870,1.01
114,E,55.2,7675,0.84
114,F,56.55,10030,0.71
114,G,57.74,7387,0.68
114,A,60.04,6774,1.0
114,X,63.08,6882,0.84
115,G,9.96,7387,0.8
115,C,12.15,6750,0.99
115,F,13.9,10078,0.69
115,E,14.99,7507,0.57
115,F,16.31,10054,0.72
115,A,17.32,6726,0.99
115,F,20.61,9837,0.92
115,D,21.24,7867,0.8
115,A,23.3,6822,1.01
115,E,26.57,7651,0.78
115,D,27.59,7939,0.76
115,F,29.84,9957,0.79
115,C,31.07,6774,0.99
115,F,32.75,9813,0.79
115,C,33.78,6750,0.99
115,D,35.12,7891,0.82
115,A,37.28,6798,1.0
115,E,40.49,7723,0.89
115,C,41.86,6702,0.99
115,G,43.53,7459,0.79
115,B,45.85,6870,1.01
115,A,47.88,6846,1.01
115,G,51.04,7459,0.83
115,F,53.39,9957,0.82
115,B,54.5,6798,1.0
115,A,56.57,6726,0.99
115,F,59.83,10078,0.68
115,E,61.07,7771,0.8
115,G,62.41,7435,0.79
115,A,64.57,6726,0.99
115,C,67.8,6894,1.01
115,E,69.57,7747,0.87
115,A,71.15,6798,1.0
115,F,74.19,9957,0.67
115,G,75.17,7579,0.52
115,D,77.04,8012,0.68
115,X,79.02,6882,0.86
116,C,9.99,6798,1.0
116,E,11.9,7531,0.56
116,A,13.42,6870,1.01
116,F,16.58,9789,0.86
116,G,17.57,7459,0.76
116,D,19.48,7819,0.89
116,B,21.63,6846,1.01
116,C,23.61,6726,0.99
116,E,25.36,7675,0.81
116,D,26.39,7843,0.82
116,B,28.62,6726,0.99
116,D,30.27,7771,0.86
116,F,32.26,9789,0.84
116,B,33.26,6726,0.99
116,G,35.26,7411,0.77
116,E,37.42,7795,0.81
116,C,38.99,6822,1.0
116,A,40.67,6846,1.0
116,X,43.68,6882,0.9
117,F,9.95,10054,0.74
117,B,11.21,6726,0.99
117,G,13.28,7555,0.62
117,A,15.44,6726,0.99
117,D,18.38,7915,0.8
117,F,20.36,9789,0.76
117,C,21.61,6798,0.99
117,D,22.95,7843,0.83
117,G,25.15,7435,0.73
117,D,26.88,7795,0.89
117,E,29.12,7555,0.62
117,X,30.41,6882,0.88
118,E,9.55,7603,0.65
118,G,10.88,7411,0.76
118,E,13.25,7579,0.66
118,C,14.79,6702,0.97
118,E,16.57,7771,0.85
118,A,18.1,6822,1.0
118,D,20.75,7939,0.74
118,B,22.98,6798,0.99
118,G,24.81,7483,0.75
118,E,27.06,7771,0.78
118,F,28.42,9981,0.76
118,A,29.46,6798,1.0
118,C,32.73,6894,1.01
118,D,34.12,7843,0.87
118,F,36.21,9933,0.81
118,B,37.4,6822,0.99
118,F,39.44,9765,0.81
118,C,40.58,6774,0.99
118,F,42.26,9813,0.85
118,E,43.49,7675,0.82
118,C,44.78,6822,0.98
118,E,46.55,7627,0.68
118,G,47.94,7507,0.68
118,X,50.07,6882,0.87
119,G,9.9,7603,0.49
119,C,12.07,6726,0.98
119,E,13.96,7627,0.74
119,F,15.49,10030,0.78
119,A,16.61,6822,1.0
119,B,19.88,6870,1.01
119,F,21.72,9957,0.8
119,G,22.73,7363,0.84
119,A,24.91,6870,1.01
119,B,28.0,6870,1.01
119,C,29.95,6798,0.99
119,D,31.4,7843,0.84
119,X,33.4,6882,0.94
120,G,9.93,7483,0.71
120,E,12.07,7819,0.8
120,B,13.45,6822,1.0
120,G,15.34,7387,0.81
120,D,17.3,7867,0.87
120,B,19.31,6750,0.99
120,E,21.16,7555,0.63
120,A,22.71,6846,1.0
120,G,25.79,7339,0.75
120,E,27.97,7795,0.84
120,A,29.37,6846,1.0
120,G,32.52,7531,0.67
120,F,34.72,9957,0.78
120,A,35.78,6870,1.01
120,D,38.63,7987,0.74
120,G,40.66,7531,0.69
120,E,42.8,7507,0.58
120,G,44.14,7459,0.83
120,B,46.29,6750,0.99
120,F,48.24,9933,0.88
120,C,49.25,6870,1.01
120,X,50.89,6882,0.83
121,E,9.53,7771,0.81
121,G,10.91,7411,0.86
121,B,13.06,6846,1.01
121,D,14.67,7987,0.72
121,C,16.88,6726,0.99
121,B,18.84,6870,1.01
121,E,20.73,7771,0.88
121,C,22.1,6726,0.99
121,G,23.86,7435,0.86
121,B,26.03,6750,0.99
121,E,27.95,7795,0.86
121,C,29.38,6774,0.99
121,G,31.29,7435,0.83
121,C,33.64,6750,1.0
121,B,35.47,6726,0.99
121,C,37.37,6822,1.0
121,D,38.68,7987,0.74
121,E,40.82,7579,0.66
121,D,41.91,7867,0.78
121,G,44.11,7483,0.74
121,B,46.32,6726,0.99
121,G,48.14,7531,0.68
121,B,50.29,6894,1.01
121,F,52.13,9885,0.87
121,A,53.24,6822,1.0
121,F,56.53,9837,0.82
121,A,57.71,6894,1.02
121,F,60.73,9933,0.89
121,E,61.87,7747,0.87
121,D,62.86,8012,0.71
121,F,64.98,9957,0.84
121,G,65.99,7363,0.69
121,A,68.34,6774,1.0
121,G,71.43,7555,0.61
121,D,73.21,7843,0.85
121,F,75.25,9933,0.83
121,D,76.02,7819,0.82
121,E,78.05,7819,0.82
121,C,79.37,6822,1.0
121,F,81.06,10054,0.72
121,A,82.29,6726,0.99
121,C,85.4,6726,0.98
121,D,86.72,7771,0.83
121,E,88.8,7747,0.87
121,F,90.18,9765,0.87
121,E,91.36,7747,0.81
121,A,92.84,6846,1.01
121,E,95.89,7603,0.65
121,A,97.39,6726,0.99
121,B,100.47,6750,0.99
121,X,102.29,6882,0.92
122,A,9.99,6750,0.99
122,D,12.7,7795,0.88
122,E,14.76,7651,0.75
122,B,16.09,6750,0.99
122,E,18.05,7627,0.7
122,C,19.62,6846,1.0
122,G,21.46,7507,0.69
122,A,23.64,6846,1.0
122,E,26.8,7627,0.77
122,B,28.13,6798,1.0
122,G,30.1,7459,0.79
122,C,32.44,6822,1.0
122,D,33.9,7867,0.82
122,A,35.98,6774,1.0
122,E,39.28,7555,0.62
122,D,40.43,7867,0.87
122,C,42.65,6774,0.99
122,B,44.45,6894,1.01
122,A,46.5,6870,1.01
122,C,49.64,6798,0.99
122,B,51.4,6774,0.99
122,F,53.32,9765,0.84
122,X,54.31,6882,0.94
123,D,9.57,7747,0.76
123,B,11.82,6726,0.99
123,G,13.79,7483,0.75
123,A,16.09,6822,1.0
123,C,19.29,6870,1.0
123,A,21.22,6726,0.99
123,F,24.51,9981,0.81
123,A,25.51,6750,0.99
123,E,28.76,7723,0.87
123,C,30.1,6822,1.0
123,E,31.84,7747,0.92
123,D,32.76,8036,0.67
123,G,34.93,7579,0.53
123,C,37.07,6894,1.01
123,E,38.94,7699,0.89
123,B,40.31,6726,0.99
123,C,42.44,6798,1.0
123,A,44.3,6798,0.99
123,C,47.48,6726,0.99
123,E,49.18,7651,0.79
123,D,50.18,7987,0.71
123,C,52.31,6846,1.0
123,E,54.08,7627,0.73
123,F,55.39,9909,0.86
123,X,56.38,6882,0.89
124,G,9.97,7339,0.76
124,B,12.32,6870,1.01
124,C,14.25,6750,0.99
124,B,15.95,6726,0.99
124,F,17.98,9789,0.87
124,B,19.09,6822,1.0
124,D,20.56,8036,0.65
124,E,22.56,7771,0.82
124,D,23.61,7747,0.81
124,A,25.73,6798,1.0
124,X,28.75,6882,0.9
125,C,9.99,6822,1.0
125,B,11.83,6894,1.01
125,F,13.79,9933,0.86
125,B,15.04,6798,1.0
125,C,17.1,6726,0.99
125,D,18.43,7771,0.85
125,B,20.66,6798,1.0
125,A,22.66,6750,0.99
125,B,25.77,6870,1.01
125,G,27.73,7507,0.71
125,A,29.98,6870,1.02
125,C,33.02,6870,1.01
125,E,34.75,7771,0.85
125,G,36.16,7435,0.84
125,F,38.3,10006,0.82
125,D,39.11,7939,0.77
125,B,41.27,6774,1.0
125,A,43.14,6726,0.99
125,F,46.33,10054,0.7
125,E,47.57,7771,0.84
125,A,49.08,6870,1.04
125,E,52.26,7627,0.74
125,A,53.84,6894,1.04
125,D,56.71,7939,0.74
125,G,58.69,7483,0.72
125,D,60.6,7963,0.76
125,B,62.81,6870,1.01
125,G,64.71,7339,0.71
125,A,66.99,6798,1.0
125,G,70.16,7579,0.56
125,E,72.32,7627,0.75
125,B,73.62,6894,1.01
125,E,75.43,7747,0.88
125,B,76.75,6750,1.0
125,C,78.85,6894,1.01
125,X,80.49,6882,0.89
126,F,9.97,9933,0.89
126,B,11.04,6726,0.98
126,C,13.05,6846,1.0
126,A,14.86,6702,0.99
126,D,17.73,7915,0.81
126,F,19.79,10078,0.71
126,A,21.07,6798,1.0
126,B,24.21,6726,0.99
126,D,25.88,7891,0.78
126,F,27.97,9933,0.85
126,E,28.98,7675,0.85
126,C,30.31,6870,1.0
126,G,31.98,7507,0.68
126,X,34.09,6882,0.91
127,E,9.53,7747,0.85
127,A,11.04,6894,1.02
127,F,14.23,9909,0.86
127,B,15.21,6750,0.99
127,E,17.13,7699,0.83
127,G,18.58,7531,0.67
127,A,20.85,6774,0.99
127,C,23.97,6798,0.99
127,B,25.83,6822,1.0
127,A,27.81,6750,0.99
127,B,30.98,6774,0.99
127,D,32.64,7747,0.82
127,X,34.66,6882,0.88
128,E,9.54,7699,0.83
128,D,10.68,8036,0.68
128,C,12.87,6822,1.01
128,B,14.79,6822,1.01
128,C,16.62,6894,1.01
128,E,18.4,7723,0.79
128,D,19.33,7963,0.72
128,A,21.38,6726,0.99
128,G,24.72,7363,0.8
128,A,26.87,6726,0.99
128,G,30.02,7579,0.56
128,A,32.42,6846,1.01
128,D,35.18,7819,0.86
128,G,37.22,7459,0.84
128,F,39.34,9765,0.85
128,A,40.44,6750,1.0
128,D,43.24,7867,0.83
128,A,45.33,6846,1.01
128,G,48.42,7339,0.79
128,C,50.76,6822,0.99
128,D,52.17,7891,0.79
128,B,54.36,6798,1.0
128,D,55.92,7747,0.83
128,B,58.21,6822,1.01
128,F,60.12,9765,0.83
128,A,61.32,6894,1.03
128,F,64.42,9909,0.85
128,E,65.63,7699,0.86
128,X,66.93,6882,0.91
129,C,9.95,6750,0.98
129,E,11.75,7531,0.59
129,D,12.69,7771,0.86
129,F,14.7,9837,0.78
129,A,15.8,6894,1.01
129,C,18.98,6702,0.98
129,D,20.35,7939,0.73
129,E,22.35,7675,0.78
129,D,23.47,8036,0.68
129,A,25.51,6846,1.01
129,E,28.63,7795,0.85
129,B,30.16,6894,1.02
129,D,31.77,7939,0.74
129,C,33.94,6750,0.99
129,G,35.64,7507,0.67
129,D,37.41,8012,0.69
129,E,39.59,7747,0.82
129,A,40.95,6774,1.0
129,F,44.12,10030,0.74
129,A,45.24,6894,1.01
129,B,48.28,6798,1.0
129,E,50.35,7747,0.87
129,C,51.88,6726,0.98
129,A,53.74,6822,1.01
129,C,56.78,6894,1.01
129,A,58.65,6846,1.01
129,F,61.77,9789,0.87
129,A,62.93,6822,1.01
129,E,65.93,7795,0.84
129,C,67.32,6822,1.01
129,G,68.98,7387,0.67
129,X,71.1,6882,0.91
130,E,9.55,7507,0.56
130,C,11.0,6822,0.99
130,G,12.72,7507,0.71
130,C,15.09,6750,0.99
130,G,16.78,7531,0.58
130,E,19.06,7675,0.78
130,A,20.37,6750,0.98
130,G,23.53,7435,0.75
130,A,25.93,6822,1.0
130,F,29.08,9933,0.84
130,A,30.18,6774,0.99
130,B,33.33,6894,1.01
130,F,35.17,9981,0.85
130,E,36.29,7531,0.6
130,F,37.6,9837,0.8
130,C,38.75,6750,0.99
130,E,40.59,7795,0.84
130,D,41.74,7891,0.84
130,X,43.73,6882,0.86
131,C,9.99,6750,0.99
131,A,11.84,6846,1.01
131,G,14.9,7339,0.81
131,F,17.03,9981,0.82
131,C,18.25,6894,1.01
131,E,20.0,7771,0.78
131,B,21.33,6750,0.97
131,F,23.34,9813,0.93
131,B,24.37,6870,1.01
131,A,26.41,6822,1.0
131,D,29.32,7795,0.81
131,X,31.32,6882,0.91
132,E,9.52,7771,0.83
132,A,10.92,6894,1.04
132,E,14.15,7699,0.88
132,D,15.16,8012,0.7
132,B,17.19,6798,1.0
132,A,19.22,6750,0.99
132,B,22.42,6774,0.99
132,C,24.28,6726,0.99
132,A,26.22,6774,0.99
132,G,29.33,7579,0.56
132,A,31.65,6822,1.0
132,F,34.68,10006,0.8
132,X,35.65,6882,0.93
133,A,9.99,6798,1.0
133,G,13.03,7507,0.73
133,C,15.15,6774,0.99
133,D,16.47,7939,0.76
133,B,18.5,6774,0.99
133,D,20.15,7891,0.8
133,C,22.41,6726,0.99
133,A,24.17,6894,1.01
133,D,26.82,7987,0.71
133,C,28.88,6726,0.99
133,B,30.61,6798,1.0
133,A,32.53,6702,0.99
133,F,35.81,9861,0.81
133,A,37.01,6774,1.0
133,C,40.24,6822,0.99
133,G,42.02,7507,0.73
133,F,44.31,9789,0.85
133,C,45.45,6894,1.01
133,A,47.09,6846,1.01
133,F,50.19,9957,0.78
133,A,51.37,6870,1.01
133,E,54.4,7651,0.8
133,X,55.69,6882,0.94
134,A,9.96,6822,1.0
134,F,13.23,9909,0.76
134,B,14.35,6822,1.01
134,E,16.3,7651,0.78
134,C,17.75,6750,0.99
134,E,19.46,7699,0.79
134,B,20.83,6870,1.01
134,E,22.82,7579,0.66
134,D,23.95,7963,0.75
134,G,26.07,7435,0.88
134,C,28.45,6774,0.99
134,G,30.35,7459,0.73
134,F,32.59,9813,0.87
134,D,33.25,7867,0.79
134,A,35.28,6822,1.0
134,G,38.38,7579,0.56
134,D,40.17,8036,0.67
134,F,42.14,9957,0.85
134,E,43.29,7675,0.74
134,D,44.4,7963,0.73
134,B,46.68,6846,1.01
134,X,48.48,6882,0.89
135,F,9.95,10006,0.8
135,E,11.18,7675,0.84
135,G,12.73,7411,0.74
135,B,14.89,6774,0.99
135,F,16.77,9765,0.82
135,G,18.01,7531,0.7
135,E,20.21,7603,0.69
135,B,21.73,6822,1.0
135,A,23.58,6846,1.0
135,B,26.64,6870,1.01
135,G,28.58,7435,0.78
135,C,30.89,6894,1.01
135,D,32.17,7891,0.82
135,G,34.42,7507,0.72
135,F,36.62,10006,0.78
135,D,37.34,7939,0.79
135,A,39.37,6894,1.02
135,E,42.45,7771,0.78
135,F,43.88,10078,0.72
135,A,44.93,6774,1.0
135,D,47.63,7843,0.87
135,A,49.74,6870,1.01
135,E,52.81,7771,0.89
135,C,54.31,6870,1.01
135,G,56.08,7483,0.69
135,B,58.2,6870,1.01
135,X,59.98,6882,0.84
136,B,9.99,6726,0.99
136,D,11.57,7891,0.8
136,A,13.76,6846,1.01
136,F,16.82,9837,0.9
136,A,17.96,6726,0.99
136,E,21.08,7651,0.81
136,C,22.41,6798,0.99
136,A,24.25,6726,0.99
136,F,27.52,9909,0.86
136,C,28.64,6726,0.98
136,E,30.45,7507,0.56
136,D,31.64,7963,0.73
136,A,33.82,6750,1.0
136,D,36.65,7939,0.74
136,B,38.8,6750,0.99
136,C,40.67,6750,0.99
136,D,42.01,7819,0.91
136,E,44.24,7651,0.81
136,F,45.55,9981,0.8
136,E,46.82,7531,0.59
136,G,48.26,7363,0.75
136,X,50.39,6882,0.86
137,G,9.96,7483,0.73
137,C,12.22,6846,1.01
137,F,13.85,9909,0.9
137,C,15.02,6774,0.99
137,B,16.96,6870,1.01
137,G,18.84,7531,0.67
137,B,20.96,6774,0.99
137,C,22.83,6894,1.01
137,E,24.59,7699,0.84
137,A,25.91,6726,0.99
137,C,29.22,6870,1.01
137,A,31.12,6750,0.99
137,C,34.46,6726,0.99
137,G,36.4,7507,0.68
137,B,38.61,6822,0.99
137,E,40.43,7771,0.86
137,F,41.74,10078,0.67
137,A,42.94,6750,0.99
137,G,46.24,7339,0.78
137,A,48.5,6894,1.02
137,F,51.52,10054,0.66
137,E,52.6,7627,0.75
137,G,54.1,7579,0.53
137,D,55.88,7771,0.77
137,X,57.89,6882,0.81
138,G,9.97,7339,0.74
138,D,11.85,8036,0.65
138,G,14.03,7435,0.76
138,D,15.87,7747,0.88
138,A,18.09,6750,0.99
138,D,20.81,7891,0.78
138,B,22.84,6870,1.01
138,F,24.68,9837,0.91
138,D,25.4,7915,0.78
138,B,27.54,6894,1.01
138,C,29.36,6750,0.99
138,D,30.83,7771,0.79
138,C,33.04,6750,0.99
138,D,34.59,7795,0.87
138,G,36.69,7315,0.69
138,A,39.04,6750,0.99
138,G,42.11,7507,0.74
138,C,44.4,6870,1.01
138,F,46.08,10006,0.69
138,A,47.12,6750,0.99
138,D,49.82,7891,0.81
138,G,51.86,7579,0.56
138,B,54.04,6846,1.01
138,G,55.87,7411,0.75
138,B,58.12,6894,1.01
138,F,60.19,9885,0.79
138,E,61.32,7507,0.58
138,F,62.64,9837,0.79
138,G,63.76,7387,0.73
138,C,65.92,6870,1.01
138,E,67.58,7555,0.62
138,A,69.08,6750,0.99
138,F,72.38,10030,0.78
138,E,73.46,7603,0.71
138,A,74.82,6870,1.01
138,B,78.08,6822,1.0
138,A,80.15,6774,1.0
138,C,83.25,6846,1.0
138,A,85.18,6894,1.04
138,F,88.42,10006,0.7
138,E,89.48,7627,0.73
138,A,90.83,6798,1.0
138,D,93.61,7771,0.77
138,X,95.63,6882,0.85
139,C,9.99,6870,1.01
139,A,11.77,6894,1.02
139,C,15.01,6774,0.99
139,A,16.74,6870,1.01
139,E,19.79,7819,0.78
139,B,21.27,6750,0.99
139,D,22.91,7939,0.76
139,G,24.91,7387,0.77
139,A,27.31,6726,0.98
139,E,30.37,7723,0.81
139,D,31.4,7843,0.83
139,C,33.6,6798,1.0
139,G,35.42,7363,0.82
139,D,37.22,7987,0.72
139,E,39.41,7795,0.76
139,D,40.35,8036,0.7
139,A,42.52,6894,1.02
139,D,45.15,7963,0.71
139,F,47.3,9789,0.85
139,E,48.37,7579,0.65
139,A,49.83,6774,1.0
139,G,52.89,7579,0.55
139,F,55.01,9861,0.82
139,E,56.0,7771,0.87
139,C,57.53,6870,1.01
139,A,59.3,6846,0.99
139,F,62.55,9813,0.75
139,D,63.39,7795,0.91
139,G,65.48,7507,0.69
139,C,67.67,6774,0.99
139,A,69.52,6846,1.01
139,E,72.64,7627,0.71
139,C,74.14,6846,1.0
139,G,76.06,7435,0.89
139,E,78.28,7771,0.89
139,C,79.73,6750,0.99
139,F,81.59,9765,0.8
139,C,82.82,6894,1.01
139,D,84.3,7963,0.72
139,G,86.38,7507,0.7
139,D,88.31,7771,0.83
139,A,90.45,6846,1.01
139,D,93.11,7795,0.88
139,F,95.28,9789,0.86
139,D,96.03,8036,0.69
139,C,98.02,6870,1.01
139,D,99.31,7747,0.84
139,G,101.42,7507,0.71
139,C,103.58,6798,0.99
139,E,105.49,7819,0.79
139,B,107.07,6702,0.98
139,X,108.89,6882,0.87
140,E,9.55,7675,0.82
140,C,10.91,6822,0.97
140,G,12.68,7483,0.74
140,A,14.87,6846,1.01
140,C,18.11,6726,0.99
140,G,19.8,7555,0.6
140,D,21.64,7771,0.84
140,B,23.74,6846,1.01
140,G,25.55,7507,0.73
140,B,27.96,6750,0.99
140,E,29.96,7771,0.83
140,F,31.48,10030,0.73
140,X,32.45,6882,0.85
141,D,9.56,7771,0.86
141,A,11.7,6750,0.99
141,E,14.86,7555,0.61
141,G,16.27,7387,0.71
141,F,18.38,9957,0.84
141,D,19.13,8012,0.67
141,A,21.29,6774,1.0
141,D,24.07,7747,0.83
141,E,26.1,7795,0.82
141,A,27.45,6846,1.0
141,E,30.7,7747,0.92
141,C,32.01,6726,0.99
141,A,33.73,6894,1.02
141,D,36.6,7819,0.85
141,E,38.83,7699,0.82
141,D,39.92,7915,0.77
141,G,41.97,7411,0.89
141,A,44.17,6846,1.0
141,F,47.36,10030,0.69
141,C,48.54,6774,0.99
141,A,50.47,6822,1.0
141,B,53.61,6894,1.01
141,X,55.39,6882,0.93
142,G,9.94,7579,0.57
142,F,12.28,10030,0.74
142,G,13.51,7387,0.85
142,D,15.38,7987,0.69
142,A,17.62,6750,0.99
142,B,20.86,6846,1.01
142,E,22.87,7699,0.88
142,A,24.25,6870,1.01
142,C,27.34,6846,0.99
142,X,28.98,6882,0.86
143,D,9.59,7819,0.79
143,A,11.71,6846,1.01
143,B,15.01,6894,1.01
143,G,16.81,7459,0.72
143,F,19.16,9885,0.89
143,B,20.24,6846,1.01
143,G,22.05,7411,0.75
143,C,24.38,6870,1.0
143,G,26.18,7387,0.74
143,B,28.52,6798,0.99
143,E,30.41,7771,0.81
143,X,31.69,6882,0.88
144,E,9.48,7747,0.86
144,G,11.0,7507,0.69
144,F,13.18,10054,0.71
144,C,14.41,6894,1.01
144,B,16.33,6846,1.01
144,E,18.36,7675,0.81
144,A,19.76,6750,0.99
144,F,22.86,9837,0.9
144,C,24.12,6750,0.99
144,F,25.94,10030,0.74
144,A,26.99,6870,1.01
144,D,29.62,8012,0.66
144,X,31.59,6882,0.85
145,F,9.96,9813,0.77
145,D,10.61,7963,0.75
145,B,12.62,6894,1.02
145,A,14.54,6822,1.01
145,D,17.33,8036,0.7
145,F,19.32,9981,0.74
145,G,20.32,7411,0.83
145,D,22.1,7867,0.88
145,E,24.36,7699,0.82
145,G,25.82,7435,0.74
145,D,27.75,7771,0.88
145,G,30.02,7435,0.81
145,B,32.19,6846,1.01
145,E,34.17,7507,0.57
145,F,35.56,9885,0.85
145,D,36.23,7939,0.8
145,G,38.26,7459,0.82
145,B,40.43,6726,0.99
145,F,42.25,10054,0.66
145,G,43.31,7363,0.76
145,D,45.19,7963,0.72
145,E,47.37,7603,0.68
145,C,48.85,6726,0.99
145,X,50.51,6882,0.93
146,F,9.94,9909,0.86
146,A,11.02,6774,0.99
146,F,14.34,9885,0.78
146,B,15.58,6870,1.01
146,E,17.38,7579,0.66
146,A,18.96,6774,1.0
146,D,21.64,7987,0.69
146,E,23.82,7627,0.76
146,A,25.32,6822,1.0
146,F,28.49,10078,0.67
146,B,29.57,6726,0.98
146,E,31.59,7699,0.84
146,D,32.63,7867,0.84
146,G,34.8,7483,0.65
146,B,36.95,6822,1.01
146,C,38.83,6846,1.01
146,G,40.74,7459,0.81
146,C,43.03,6846,1.0
146,E,44.71,7675,0.77
146,C,46.27,6870,1.01
146,B,47.92,6822,1.0
146,G,49.93,7507,0.72
146,D,51.93,7747,0.81
146,G,54.09,7363,0.75
146,F,56.32,9861,0.92
146,D,57.01,7843,0.85
146,B,59.12,6870,1.01
146,D,60.64,7867,0.79
146,B,62.69,6774,1.0
146,A,64.65,6798,1.0
146,X,67.69,6882,0.86
147,C,9.97,6726,0.99
147,B,11.77,6702,0.99
147,F,13.63,9957,0.75
147,G,14.61,7579,0.48
147,F,16.97,9933,0.83
147,D,17.61,7939,0.76
147,G,19.73,7363,0.84
147,E,21.95,7747,0.89
147,G,23.49,7387,0.87
147,F,25.71,9957,0.78
147,B,26.77,6822,1.0
147,A,28.68,6894,1.04
147,X,31.68,6882,0.83
148,F,9.97,9837,0.86
148,A,11.11,6798,1.0
148,C,14.23,6774,0.99
148,B,16.08,6702,0.99
148,E,17.92,7771,0.84
148,D,19.0,7795,0.82
148,A,21.19,6870,1.02
148,E,24.34,7531,0.56
148,A,25.91,6726,0.99
148,D,28.84,7915,0.77
148,C,31.09,6726,0.99
148,G,33.0,7459,0.78
148,F,35.36,9861,0.78
148,B,36.46,6894,1.01
148,C,38.46,6798,0.99
148,A,40.3,6894,1.04
148,B,43.51,6798,1.0
148,A,45.52,6798,1.0
148,B,48.72,6846,0.99
148,F,50.75,10078,0.69
148,C,52.02,6822,1.0
148,F,53.86,10006,0.81
148,G,55.08,7459,0.83
148,D,56.98,7747,0.82
148,C,59.12,6822,1.0
148,G,60.89,7387,0.77
148,F,63.04,9813,0.9
148,C,64.17,6870,1.01
148,D,65.56,7939,0.75
148,A,67.82,6870,1.02
148,C,70.98,6774,0.99
148,G,72.88,7363,0.77
148,D,74.66,7939,0.76
148,B,76.71,6726,0.99
148,F,78.75,9765,0.82
148,C,79.91,6846,0.99
148,D,81.42,7891,0.77
148,G,83.44,7435,0.85
148,F,85.72,9885,0.91
148,C,86.95,6726,0.99
148,F,88.65,9765,0.82
148,B,89.78,6798,1.0
148,C,91.62,6822,1.01
148,F,93.51,9909,0.87
148,G,94.74,7387,0.77
148,C,97.04,6870,1.01
148,E,98.9,7819,0.74
148,X,100.18,6882,0.92
149,C,9.97,6846,0.99
149,F,11.66,10078,0.7
149,A,12.86,6822,1.0
149,F,16.0,9837,0.82
149,D,16.81,7819,0.91
149,E,19.06,7675,0.83
149,C,20.51,6822,1.0
149,D,21.91,7843,0.8
149,F,24.09,9933,0.81
149,B,25.35,6846,1.01
149,F,27.19,9957,0.75
149,B,28.2,6798,1.0
149,A,30.17,6894,1.02
149,B,33.31,6894,1.01
149,C,35.29,6846,1.0
149,G,36.98,7363,0.84
149,X,39.11,6882,0.91
150,B,9.95,6774,0.99
150,E,11.95,7699,0.89
150,B,13.37,6750,0.99
150,A,15.38,6798,1.0
150,G,18.43,7339,0.78
150,B,20.69,6726,0.99
150,F,22.74,10030,0.69
150,G,23.94,7339,0.72
150,C,26.28,6822,0.99
150,D,27.57,7819,0.8
150,B,29.75,6846,1.01
150,E,31.7,7675,0.84
150,A,33.08,6798,1.0
150,G,36.41,7387,0.83
150,A,38.56,6774,0.99
150,F,41.88,9765,0.86
150,E,42.88,7651,0.79
150,D,43.89,7795,0.92
150,F,45.99,9789,0.89
150,E,47.05,7603,0.68
150,C,48.47,6774,0.99
150,X,50.12,6882,0.84
151,A,9.97,6798,1.0
151,D,12.76,7867,0.86
151,F,14.97,10054,0.72
151,D,15.69,7819,0.86
151,E,17.69,7771,0.88
151,D,18.63,7915,0.77
151,F,20.64,9981,0.82
151,A,21.9,6894,1.01
151,E,25.07,7819,0.78
151,C,26.46,6846,1.01
151,A,28.33,6798,1.0
